#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: filescan
# Plugin Description: Pool scanner for file objects
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" filescan --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Offset(P)            #Ptr   #Hnd Access Name
0x000000013fbe4b90     19      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Roaming\Slack\Session Storage\LOG
0x000000013fbf4110      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbf5b80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc00a40     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migwiz_dlmanifests_microsoft-windows-msmq-messagingcoreservice_a2ca72db0bdebee3.cdf-ms
0x000000013fc01070     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc03d20     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\clusapi.dll
0x000000013fc04970      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc05070      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netprofm.dll
0x000000013fc06960      2      1 ------ \Device\NamedPipe\
0x000000013fc08600     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx
0x000000013fc08860     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Problem-Steps-Recorder.evtx
0x000000013fc0ab40      1      0 RW-rwd \Device\HarddiskVolume1\$PrepareToShrinkFileSize
0x000000013fc0b760      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wbem\wbemsvc.dll
0x000000013fc0c2f0     15      0 R--rw- \Device\HarddiskVolume1\Windows\System32\drivers\etc\hosts
0x000000013fc0df20     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wbem\wmiutils.dll
0x000000013fc10ae0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d\comctl32.dll
0x000000013fc10c90     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\wtsapi32.dll
0x000000013fc11990     19      1 RW-r-- \Device\HarddiskVolume1\Windows\SoftwareDistribution\ReportingEvents.log
0x000000013fc12740     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\scrrun.dll
0x000000013fc12d10     12      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\version.dll
0x000000013fc134f0     12      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\wkscli.dll
0x000000013fc13770     11      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\srvcli.dll
0x000000013fc13a60     11      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\netutils.dll
0x000000013fc13c80     11      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\netapi32.dll
0x000000013fc13dd0      8      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\msi.dll
0x000000013fc13f20     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\winnsi.dll
0x000000013fc15310     11      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\FWPUCLNT.DLL
0x000000013fc15640     12      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\RpcRtRemote.dll
0x000000013fc15cd0     11      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\rsaenh.dll
0x000000013fc17070     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wbem\repdrvfs.dll
0x000000013fc183e0     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc187d0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\wbem\Repository\MAPPING2.MAP
0x000000013fc1ac20     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\wbem\Repository\MAPPING3.MAP
0x000000013fc1bd00     11      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\wbem\Repository\OBJECTS.DATA
0x000000013fc1db80     10      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\wbem\Repository\INDEX.BTR
0x000000013fc1de20     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\wbem\Repository\MAPPING1.MAP
0x000000013fc26540      2      1 ------ \Device\NamedPipe\
0x000000013fc2c870      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\natives_blob.bin
0x000000013fc2d600     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\program_files_x86_common_files_speechengines_microsoft_tts20_en-us_enu-dsk_05357e3121c0b741.cdf-ms
0x000000013fc2e400     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_en-us_licenses_eval_homebasic_341b792f755543ad.cdf-ms
0x000000013fc2e9f0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_networklist_icons_stockicons_c7f9dde8d52dc62c.cdf-ms
0x000000013fc2ef20     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_installshield_setupdir_0014_5cf9472eecb988db.cdf-ms
0x000000013fc303f0     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\696F3DE637E6DE85B458996D49D759AD
0x000000013fc30980     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migwiz_replacementmanifests_microsoft-windows-offlinefiles-core_3b64983f65339578.cdf-ms
0x000000013fc32520     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_tasks_microsoft_windows_remoteapp_and_desktop_connections_update_c0beaecbfc21a5e1.cdf-ms
0x000000013fc32d20     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc338d0     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\5457A8CE4B2A7499F8299A013B6E1C7C_CBB16B7A61CE4E298043181730D3CE9B
0x000000013fc33e60     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\EDC238BFF48A31D55A97E1E93892934B_C20E0DA2D0F89FE526E1490F4A2EE5AB
0x000000013fc3b2c0      2      1 ------ \Device\Afd\Endpoint
0x000000013fc3c2c0      2      1 ------ \Device\Afd\Endpoint
0x000000013fc3cdd0      2      1 ------ \Device\Afd\Endpoint
0x000000013fc3cf20      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-1d8-0
0x000000013fc3e770      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\FXSST.dll
0x000000013fc3e9b0      2      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\resources\app.asar
0x000000013fc3ebc0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wscsvc.dll
0x000000013fc41f20     15      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.wid
0x000000013fc83f20     15      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Support\MPLog-07132009-221054.log
0x000000013fc849e0      3      1 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData
0x000000013fc86070      5      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\uxtheme.dll
0x000000013fc87070     19      1 RWD--- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb
0x000000013fc87b20      1      1 RW---- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb
0x000000013fc88110      9      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\ntmarta.dll
0x000000013fc88450     16      0 R----- \Device\HarddiskVolume1\Windows\Prefetch\CHROME.EXE-5FE9909D.pf
0x000000013fc890d0     10      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\cryptsp.dll
0x000000013fc89860     16      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\dbghelp.dll
0x000000013fc8a540     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\oleacc.dll
0x000000013fc8b3a0     17      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Roaming\Slack\Cache\data_0
0x000000013fc8bc60     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.ci
0x000000013fc8c990     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.ci
0x000000013fc8cc60     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.dir
0x000000013fc8e8c0     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.dir
0x000000013fc8f410      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wuapi.dll
0x000000013fc8f620      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Windows Defender\MpClient.dll
0x000000013fc8f830      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc8fa40     13      0 R--rwd \Device\HarddiskVolume1\Program Files\Windows Defender\MpRTP.dll
0x000000013fc8fc50      1      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.dir
0x000000013fc8fe60      1      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.wid
0x000000013fc91470      1      1 RW-rw- \Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\Windows\WindowsUpdate.log
0x000000013fc916f0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.wid
0x000000013fc934f0     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\5457A8CE4B2A7499F8299A013B6E1C7C_CE50F893881D43DC0C815E4D80FAF2B4
0x000000013fc93ae0     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\75CA58072B9926F763A91F0CC2798706_93E4B2BA79A897B3100CCB27F2D3BF4F
0x000000013fc94340     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\FC5A820A001B41D68902E051F36A5282_75BAE188F79347141FA70B385F3A5965
0x000000013fc94930     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\F6F92FBF4E8096C9272B135AF6140AA8_B297E5F0D3C38663AA69CA284CFFB1E0
0x000000013fc94f20     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\B398B80134F72209547439DB21AB308D_D93C575AD9E9AF9B95268A3CB953B5A1
0x000000013fc957b0     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\BE8B021F9E811DFC8C8A28572A17C05A_0B97942EE72A6E3F514E8E84F294CC72
0x000000013fc95da0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migwiz_dlmanifests_microsoft-windows-textservicesframework-migration-dl_549205906affe6bf.cdf-ms
0x000000013fc96070     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\AF3BA1CDD96BBC740C9CE3754F348BED_5B6370DF650E34D87F569B14932A144C
0x000000013fc965b0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migwiz_replacementmanifests_microsoft-windows-terminalservices-licenseserver_cff2bf5f876a8fcd.cdf-ms
0x000000013fc96b40     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\5080DC7A65DB6A5960ECD874088F3328_6CBA2C06D5985DD95AE59AF8FC7C6220
0x000000013fc97e60     10      0 R--rwd \Device\HarddiskVolume1\Windows\ehome\ehSSO.dll
0x000000013fca3230     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_en-us_licenses_default_homebasice_bf4c0782a00b4a92.cdf-ms
0x000000013fca3380     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migration_en-us_815d10948a0810a2.cdf-ms
0x000000013fca38b0     16      0 R--rwd \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\libglesv2.dll
0x000000013fca5070     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_dism_1bf2381fbb30eb13.cdf-ms
0x000000013fca5390     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_wlms_06656c47df2f885f.cdf-ms
0x000000013fca5a80     11      0 R--rwd \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\Filters\offfiltx.dll
0x000000013fca6070     15      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\resources.pak
0x000000013fca8870     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\26E638C519997CC5D7E38BA592ADCFA9
0x000000013fca8da0     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\9CA88993ABE392CDBFC2299624461279
0x000000013fcaa070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fcaac50      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fcad640     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_wdi_perftrack_traces_0af2b48360b94cec.cdf-ms
0x000000013fcadb70     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_spp_tokens_issuance_2c48fd0ccc1c41cc.cdf-ms
0x000000013fcadf20     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migwiz_postmigres_web_base_images_0e64dea9756e1d4c.cdf-ms
0x000000013fcae070     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_winrm_0409_a9926295fab42c40.cdf-ms
0x000000013fcae610     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_sr-latn-cs_36d1c3d11e65ce00.cdf-ms
0x000000013fcaeb40     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_wlms_en-us_941fe848405c366f.cdf-ms
0x000000013fcafa10     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\msimg32.dll
0x000000013fcb0400     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Event Viewer.lnk
0x000000013fcb0930     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\NetworkProjection.lnk
0x000000013fcb0e60     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\services.lnk
0x000000013fcb12c0     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\shgina.dll
0x000000013fcb14f0      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\resources.pak
0x000000013fcb1640      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\Locales\en-US.pak
0x000000013fcb32c0     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sxs.dll
0x000000013fcb3510     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msidle.dll
0x000000013fcb3660      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\SearchProtocolHost.exe
0x000000013fcb37b0     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.ci
0x000000013fcb39c0     17      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx
0x000000013fcb6500     18      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\PropMap\CiPT0000.000
0x000000013fcb7740      3      1 R--rwd \Device\HarddiskVolume1\Windows\System32\drivers\etc
0x000000013fcb7d00     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\vbscript.dll
0x000000013fcba790      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000013fcbdf20     17      1 -W-r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.8.Crwl
0x000000013fcbe990     16      0 R--rwd \Device\HarddiskVolume1\Windows\Resources\Ease of Access Themes\hcblack.theme
0x000000013fcbebe0      5      0 R--rwd \Device\HarddiskVolume1\Program Files (x86)\Internet Explorer\IEShims.dll
0x000000013fcbfaa0      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\Wpc.dll
0x000000013fcc1e60      8      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\mswsock.dll
0x000000013fcc2720     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\WindowsPowerShell\v1.0\pwrshsip.dll
0x000000013fcc2930     16      0 R--rwd \Device\HarddiskVolume1\Windows\Web\Wallpaper\Scenes\Desktop.ini
0x000000013fcc2e60      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\PortableDeviceTypes.dll
0x000000013fcc3280     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_pl-pl_b33e814c583e7dc3.cdf-ms
0x000000013fcc3870     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_fr-fr_448347788202c03b.cdf-ms
0x000000013fcc3e60     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_th-th_5f1dc0505a1b09f7.cdf-ms
0x000000013fcc5630      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fcc76b0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_boot_efi_zh-cn_ed005608c5ef86a4.cdf-ms
0x000000013fcc7c40     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_zh-tw_c63f42c23bbd5b2a.cdf-ms
0x000000013fcca070     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_ias_0665534bd047d20d.cdf-ms
0x000000013fcca5b0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migration_927a21df1acd7c18.cdf-ms
0x000000013fccaae0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_wbem_xml_026f0f207227ebbc.cdf-ms
0x000000013fcccd20     16      0 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\chrome_100_percent.pak
0x000000013fccdd10      1      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.wid
0x000000013fcce960     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wscui.cpl
0x000000013fcd8310     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.dir
0x000000013fcdb2c0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.001
0x000000013fcdb510     17      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.wid
0x000000013fcdb660     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mssitlb.dll
0x000000013fcdb7b0      1      0 R--r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log
0x000000013fcdc070     17      1 -W-r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.8.gthr
0x000000013fcdea20     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.dir
0x000000013fcdef20     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.dir
0x000000013fce08a0     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\tquery.dll.mui
0x000000013fce38a0     15      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000
0x000000013fce3be0      3      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx
0x000000013fce3f20     17      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx
0x000000013fce5610     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fce6a50     17      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.wid
0x000000013fce6d90     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x000000013fce7160     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x000000013fce7800     17      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.wid
0x000000013fce7c50     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.ci
0x000000013fce8070     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fce8540      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mapi32.dll
0x000000013fce8a60      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msshooks.dll
0x000000013fce8c70     15      0 R--r-- \Device\HarddiskVolume1\Windows\SoftwareDistribution\DataStore\Logs\edb.chk
0x000000013fceb5b0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wu.upgrade.ps.dll
0x000000013fcefc00      3      1 R--rwd \Device\HarddiskVolume1\Windows\System32\config\systemprofile\AppData\Roaming\Microsoft\SystemCertificates\My
0x000000013fcf27b0     16      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\tzres.dll
0x000000013fcf4f20     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\AltTab.dll
0x000000013fcf6070     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell ISE (x86).lnk
0x000000013fcf6690     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Math Input Panel.lnk
0x000000013fcf6cd0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fcf6f20     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\TabTip.lnk
0x000000013fcf7660      2      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.000
0x000000013fcf77b0      9      1 R--r-d \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Definition Updates\{35F875EC-FE8D-4284-8D65-EB27CF6805EF}\mpasbase.vdm
0x000000013fcf8070     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_ja-jp_4c1d2478769bf2f4.cdf-ms
0x000000013fcf8d00     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_da-dk_9c70e5ba7a72e5e9.cdf-ms
0x000000013fcf9760      1      1 ------ \Device\NamedPipe\MsFteWds
0x000000013fcf9970     16      0 R--r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.001
0x000000013fcfba70     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wermgr.exe
0x000000013fcfbe60      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fcfdc10      2      1 ------ \Device\NamedPipe鰠Ѓ￿嶀￿؈
0x000000013fcfe9a0     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\QUTIL.DLL
0x000000013fcff070     16      0 R--rwd \Device\HarddiskVolume1\Windows\Web\Wallpaper\Landscapes\Desktop.ini
0x000000013fcffa20     11      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\Office15\IEAWSDC.DLL
0x000000013fd00bf0     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\devenum.dll
0x000000013fd03bd0     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\davclnt.dll
0x000000013fd057a0      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\Query.dll
0x000000013fd05b00      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\jscript.dll
0x000000013fd09900     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ntlanman.dll
0x000000013fd0a440      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\PeerDistSvc.dll
