#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: userhandles
# Plugin Description: Dump the USER handle tables
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" userhandles --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
**************************************************
SharedInfo: 0xfffff96000385720, SessionId: 0 Shared delta: 0
aheList: 0xfffff900c0400000, Table size: 0x2000, Entry size: 0x18

Object(V)                      Handle bType                 Flags    Thread  Process
0xfffff900c0649170            0x1036e TYPE_WINDOW             0       2672   2672
0xfffff900c064a1d0           0x14036f TYPE_MENU               0     -------- 2672
0xfffff900c0649360            0x10370 TYPE_WINDOW             0       2672   2672
0xfffff900c064c8d0            0x30371 TYPE_MENU               0     -------- 2672
0xfffff900c0649490            0x10372 TYPE_WINDOW             0       2672   2672
0xfffff900c21a0990            0xb0373 TYPE_ACCELTABLE         0     -------- 2672
0xfffff900c06495c0            0x10374 TYPE_WINDOW             0       2672   2672
0xfffff900c06583a0            0xa0375 TYPE_MENU               0     -------- 2672
0xfffff900c0649710            0x10376 TYPE_WINDOW             0       2672   2672
0xfffff900c0648010           0x170377 TYPE_INPUTCONTEXT       0       4332   4332
0xfffff900c06498d0            0x10378 TYPE_WINDOW             0       2672   2672
0xfffff900c0661d90           0x150379 TYPE_INPUTCONTEXT       0       4332   4332
0xfffff900c0649ac0            0x1037a TYPE_WINDOW             0       2672   2672
0xfffff900c06574c0            0xe037b TYPE_MENU               0     -------- 2672
0xfffff900c0649c90            0x1037c TYPE_WINDOW             0       2672   2672
0xfffff900c064bc80            0x8037d TYPE_MENU               0     -------- 2672
0xfffff900c0649ee0            0x1037e TYPE_WINDOW             0       2672   2672
0xfffff900c0662f00            0x7037f TYPE_MENU               0     -------- 4332
0xfffff900c064a020            0x10380 TYPE_WINDOW             0       2672   2672
0xfffff900c0658500            0x70381 TYPE_MENU               0     -------- 2672
0xfffff900c06504c0            0x10382 TYPE_WINDOW             0       2672   2672
0xfffff900c1b981e0            0x20383 TYPE_ACCELTABLE         0     -------- 4332
0xfffff900c0650620            0x10384 TYPE_WINDOW             0       2672   2672
0xfffff900c066c6d0           0x700385 TYPE_INPUTCONTEXT       0        0     4332
0xfffff900c06507b0            0x10386 TYPE_WINDOW             0       2672   2672
0xfffff900c065cc60            0x20387 TYPE_HOOK               0       4332   4332
0xfffff900c0650a30            0x10388 TYPE_WINDOW             0       2672   2672
0xfffff900c060b500           0x3f0389 TYPE_INPUTCONTEXT       0       4332   4332
0xfffff900c0650cb0            0x1038a TYPE_WINDOW             0       2672   2672
0xfffff900c0657fb0            0x3038c TYPE_WINDOW             0       2672   2672
0xfffff900c0656180            0x5038d TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c065e420            0x5038e TYPE_WINDOW             0       4332   4332
0xfffff900c06580f0            0x9038f TYPE_MENU               0     -------- 2672
0xfffff900c065e700            0x40390 TYPE_WINDOW             0       4332   4332
0xfffff900c2146690            0x90391 TYPE_CURSOR             0     -------- 2672
0xfffff900c065e2f0            0x50392 TYPE_WINDOW             0       4332   4332
0xfffff900c0632d50           0x5b0393 TYPE_INPUTCONTEXT       0       2208   2208
0xfffff900c065e1c0            0x50394 TYPE_WINDOW             0       4332   4332
0xfffff900c065e5d0            0x50396 TYPE_WINDOW             0       4332   4332
0xfffff900c06591c0            0x90397 TYPE_MENU               0     -------- 2672
0xfffff900c065df20            0x40398 TYPE_WINDOW             0       4332   4332
0xfffff900c065d840            0x50399 TYPE_INPUTCONTEXT       0       4332   4332
0xfffff900c0659070            0x3039a TYPE_WINDOW             0       4332   4332
0xfffff900c066b420            0xa039c TYPE_WINDOW             0       2984   2984
0xfffff900c26f8750            0x9039d TYPE_CURSOR             0     -------- 4332
0xfffff900c06595b0            0x103a0 TYPE_WINDOW             0       2672   2672
0xfffff900c1e1e460           0x2503a1 TYPE_CURSOR             0     -------- 4332
0xfffff900c06596e0            0x103a2 TYPE_WINDOW             0       2672   2672
0xfffff900c27fb520            0xb03a3 TYPE_CURSOR             0     -------- 2672
0xfffff900c0659860            0x103a4 TYPE_WINDOW             0       2672   2672
0xfffff900c1f302f0           0x3303a5 TYPE_TIMER              0     -------- 2984
0xfffff900c065ae50            0x103a6 TYPE_WINDOW             0       2672   2672
0xfffff900c065b0c0            0x103a8 TYPE_WINDOW             0       2672   2672
0xfffff900c065b210            0x103aa TYPE_WINDOW             0       2672   2672
0xfffff900c1c24b30            0x703ab TYPE_CURSOR             0     -------- 4332
0xfffff900c065b360            0x103ac TYPE_WINDOW             0       2672   2672
0xfffff900c0662de0            0x903ad TYPE_MENU               0     -------- 4332
0xfffff900c065b500            0x103ae TYPE_WINDOW             0       2672   2672
0xfffff900c06581d0            0x303af TYPE_MENU               0     -------- 2672
0xfffff900c065b6d0            0x103b0 TYPE_WINDOW             0       2672   2672
0xfffff900c29aa100           0x1903b1 TYPE_CURSOR             0     -------- 4332
0xfffff900c065b860            0x203b2 TYPE_WINDOW             0       2672   2672
0xfffff900c06528b0            0x403b3 TYPE_MENU               0     -------- 4332
0xfffff900c065ba90            0x103b4 TYPE_WINDOW             0       2672   2672
0xfffff900c06612e0            0x403b6 TYPE_WINDOW             0       4332   4332
0xfffff900c0656ff0            0x403b8 TYPE_WINDOW             0       2672   2672
0xfffff900c0650f20            0x403ba TYPE_WINDOW             0       2672   2672
0xfffff900c0647a80            0x303c0 TYPE_WINDOW             0       4332   4332
0xfffff900c065cf40            0x203c2 TYPE_WINDOW             0       4332   4332
0xfffff900c065ccd0            0x203c4 TYPE_WINDOW             0       4332   4332
0xfffff900c0655ce0            0x203c6 TYPE_WINDOW             0       4332   4332
0xfffff900c0655bb0            0x203c8 TYPE_WINDOW             0       4332   4332
0xfffff900c0656310            0x103ca TYPE_WINDOW             0       2672   2672
0xfffff900c06510d0            0x103cc TYPE_WINDOW             0       2672   2672
0xfffff900c0658cc0            0x303ce TYPE_WINDOW             0       4332   4332
0xfffff900c0652b30            0x203d0 TYPE_WINDOW             0       2672   2672
0xfffff900c0650de0            0x303d2 TYPE_WINDOW             0       2672   2672
0xfffff900c0652c70            0x203d4 TYPE_WINDOW             0       2672   2672
0xfffff900c0661f00            0x203d6 TYPE_WINDOW             0       2672   2672
0xfffff900c0662060            0x203d8 TYPE_WINDOW             0       2672   2672
0xfffff900c065feb0            0x203da TYPE_WINDOW             0       2672   2672
0xfffff900c06601f0            0x203dc TYPE_WINDOW             0       2672   2672
0xfffff900c0653fc0            0x103de TYPE_WINDOW             0       2672   2672
0xfffff900c0662200            0x103e0 TYPE_WINDOW             0       2672   2672
0xfffff900c06542b0            0x103e2 TYPE_WINDOW             0       2672   2672
0xfffff900c065ddd0            0x203e4 TYPE_WINDOW             0       4332   4332
0xfffff900c065dc10            0x203e6 TYPE_WINDOW             0       4332   4332
0xfffff900c065da40            0x203e8 TYPE_WINDOW             0       4332   4332
0xfffff900c065d890            0x203ea TYPE_WINDOW             0       4332   4332
0xfffff900c065d6e0            0x303ec TYPE_WINDOW             0       4332   4332
0xfffff900c065d420            0x203ee TYPE_WINDOW             0       4332   4332
0xfffff900c065d1e0            0x203f0 TYPE_WINDOW             0       4332   4332
0xfffff900c065be50            0x203f2 TYPE_WINDOW             0       4332   4332
0xfffff900c0662aa0            0x203f4 TYPE_WINDOW             0       4332   4332
0xfffff900c065a900            0x203f6 TYPE_WINDOW             0       4332   4332
0xfffff900c065a7d0            0x203f8 TYPE_WINDOW             0       4332   4332
0xfffff900c0660d30            0x303fa TYPE_WINDOW             0       4332   4332
0xfffff900c0659d70            0x103fc TYPE_WINDOW             0       2672   2672
0xfffff900c065e840            0x203fe TYPE_WINDOW             0       4332   4332
0xfffff900c065e980            0x10400 TYPE_WINDOW             0       4332   4332
0xfffff900c1cf4da0            0x90401 TYPE_TIMER              0     -------- 2672
0xfffff900c065eb20            0x10402 TYPE_WINDOW             0       4332   4332
0xfffff900c1c2c660            0x10403 TYPE_CURSOR             0     -------- 4332
0xfffff900c065ec90            0x10404 TYPE_WINDOW             0       4332   4332
0xfffff900c1c20940            0x10405 TYPE_CURSOR             0     -------- 4332
0xfffff900c065ee30            0x10406 TYPE_WINDOW             0       4332   4332
0xfffff900c28008b0            0x10407 TYPE_CURSOR             0     -------- 4332
0xfffff900c065ef60            0x10408 TYPE_WINDOW             0       4332   4332
0xfffff900c065f0b0            0x1040a TYPE_WINDOW             0       4332   4332
0xfffff900c065f210            0x1040c TYPE_WINDOW             0       4332   4332
0xfffff900c01b1100            0xc040d TYPE_ACCELTABLE         0     -------- 4332
0xfffff900c065f3d0            0x1040e TYPE_WINDOW             0       4332   4332
0xfffff900c2817590           0x4d040f TYPE_CURSOR             0     -------- 4332
0xfffff900c065f610            0x10410 TYPE_WINDOW             0       4332   4332
0xfffff900c0661e30           0x450411 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c065f960            0x10412 TYPE_WINDOW             0       4332   4332
0xfffff900c065fad0            0x10414 TYPE_WINDOW             0       4332   4332
0xfffff900c066af20           0x240415 TYPE_INPUTCONTEXT       0       2672   2672
0xfffff900c065fc70            0x10416 TYPE_WINDOW             0       4332   4332
0xfffff900c0669530           0x100417 TYPE_INPUTCONTEXT       0       4332   4332
0xfffff900c0665fd0            0x10418 TYPE_WINDOW             0       4332   4332
0xfffff900c0666150            0x1041a TYPE_WINDOW             0       4332   4332
0xfffff900c0666280            0x1041c TYPE_WINDOW             0       4332   4332
0xfffff900c06663d0            0x1041e TYPE_WINDOW             0       4332   4332
0xfffff900c0666550            0x10420 TYPE_WINDOW             0       4332   4332
0xfffff900c06666e0            0x10422 TYPE_WINDOW             0       4332   4332
0xfffff900c0666870            0x10424 TYPE_WINDOW             0       4332   4332
0xfffff900c06669e0            0x10426 TYPE_WINDOW             0       4332   4332
0xfffff900c0666b70            0x10428 TYPE_WINDOW             0       4332   4332
0xfffff900c061c500            0xe0429 TYPE_INPUTCONTEXT       0       3180   3180
0xfffff900c0666cf0            0x1042a TYPE_WINDOW             0       4332   4332
0xfffff900c0666e80            0x1042c TYPE_WINDOW             0       4332   4332
0xfffff900c0667010            0x1042e TYPE_WINDOW             0       4332   4332
0xfffff900c06671a0            0x10430 TYPE_WINDOW             0       4332   4332
0xfffff900c0667320            0x10432 TYPE_WINDOW             0       4332   4332
0xfffff900c06674b0            0x10434 TYPE_WINDOW             0       4332   4332
0xfffff900c0667640            0x10436 TYPE_WINDOW             0       4332   4332
0xfffff900c06677a0            0x10438 TYPE_WINDOW             0       4332   4332
0xfffff900c0667920            0x1043a TYPE_WINDOW             0       4332   4332
0xfffff900c0667aa0            0x1043c TYPE_WINDOW             0       4332   4332
0xfffff900c0667c50            0x1043e TYPE_WINDOW             0       4332   4332
0xfffff900c0667dd0            0x10440 TYPE_WINDOW             0       4332   4332
0xfffff900c0667f30            0x10442 TYPE_WINDOW             0       4332   4332
0xfffff900c0668090            0x10444 TYPE_WINDOW             0       4332   4332
0xfffff900c0668220            0x10446 TYPE_WINDOW             0       4332   4332
0xfffff900c0668350            0x10448 TYPE_WINDOW             0       4332   4332
0xfffff900c06684d0            0x1044a TYPE_WINDOW             0       4332   4332
0xfffff900c0668620            0x1044c TYPE_WINDOW             0       4332   4332
0xfffff900c0668880            0x1044e TYPE_WINDOW             0       4332   4332
0xfffff900c0668a20            0x10450 TYPE_WINDOW             0       4332   4332
0xfffff900c0668be0            0x10452 TYPE_WINDOW             0       4332   4332
0xfffff900c0668d10            0x10454 TYPE_WINDOW             0       4332   4332
0xfffff900c0668e70            0x10456 TYPE_WINDOW             0       4332   4332
0xfffff900c0668fd0            0x10458 TYPE_WINDOW             0       4332   4332
0xfffff900c0669280            0x1045a TYPE_WINDOW             0       4332   4332
0xfffff900c06693f0            0x1045c TYPE_WINDOW             0       4332   4332
0xfffff900c06696f0            0x6045e TYPE_WINDOW             0       4332   4332
0xfffff900c06168a0            0xb046a TYPE_WINDOW             0       2672   2672
0xfffff900c0616710            0x40474 TYPE_WINDOW             0       2672   2672
0xfffff900c06163c0            0xa0476 TYPE_WINDOW             0       2672   2672
