#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: ssdt
# Plugin Description: Display SSDT entries
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" ssdt --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
  Entry 0x1182: 0xfffff9600022cc2c (NtGdiDdDDIQueryAllocationResidency) owned by win32k.sys
  Entry 0x1183: 0xfffff9600022cb9c (NtGdiDdDDIQueryResourceInfo) owned by win32k.sys
  Entry 0x1184: 0xfffff9600022d2f0 (NtGdiDdDDIQueryStatistics) owned by win32k.sys
  Entry 0x1185: 0xfffff9600022dd7c (NtGdiDdDDIReleaseKeyedMutex) owned by win32k.sys
  Entry 0x1186: 0xfffff9600022db3c (NtGdiDdDDIReleaseProcessVidPnSourceOwners) owned by win32k.sys
  Entry 0x1187: 0xfffff9600022ced8 (NtGdiDdDDIRender) owned by win32k.sys
  Entry 0x1188: 0xfffff9600022cc08 (NtGdiDdDDISetAllocationPriority) owned by win32k.sys
  Entry 0x1189: 0xfffff9600022daac (NtGdiDdDDISetContextSchedulingPriority) owned by win32k.sys
  Entry 0x118a: 0xfffff9600022ce28 (NtGdiDdDDISetDisplayMode) owned by win32k.sys
  Entry 0x118b: 0xfffff9600022dcc8 (NtGdiDdDDISetDisplayPrivateDriverFormat) owned by win32k.sys
  Entry 0x118c: 0xfffff9600022d3ec (NtGdiDdDDISetGammaRamp) owned by win32k.sys
  Entry 0x118d: 0xfffff9600022daf4 (NtGdiDdDDISetProcessSchedulingPriorityClass) owned by win32k.sys
  Entry 0x118e: 0xfffff9600022dbbc (NtGdiDdDDISetQueuedLimit) owned by win32k.sys
  Entry 0x118f: 0xfffff9600022d314 (NtGdiDdDDISetVidPnSourceOwner) owned by win32k.sys
  Entry 0x1190: 0xfffff9600022cacc (NtGdiDdDDISharedPrimaryLockNotification) owned by win32k.sys
  Entry 0x1191: 0xfffff9600022cb24 (NtGdiDdDDISharedPrimaryUnLockNotification) owned by win32k.sys
  Entry 0x1192: 0xfffff9600022cd70 (NtGdiDdDDISignalSynchronizationObject) owned by win32k.sys
  Entry 0x1193: 0xfffff9600022cde0 (NtGdiDdDDIUnlock) owned by win32k.sys
  Entry 0x1194: 0xfffff9600022d35c (NtGdiDdDDIUpdateOverlay) owned by win32k.sys
  Entry 0x1195: 0xfffff9600022dc4c (NtGdiDdDDIWaitForIdle) owned by win32k.sys
  Entry 0x1196: 0xfffff9600022cd4c (NtGdiDdDDIWaitForSynchronizationObject) owned by win32k.sys
  Entry 0x1197: 0xfffff9600022d3c8 (NtGdiDdDDIWaitForVerticalBlankEvent) owned by win32k.sys
  Entry 0x1198: 0xfffff96000229c1c (NtGdiDdDeleteDirectDrawObject) owned by win32k.sys
  Entry 0x1199: 0xfffff96000229f04 (NtGdiDdDestroyD3DBuffer) owned by win32k.sys
  Entry 0x119a: 0xfffff9600022e400 (NtGdiDdDestroyFullscreenSprite) owned by win32k.sys
  Entry 0x119b: 0xfffff9600022a030 (NtGdiDdDestroyMoComp) owned by win32k.sys
  Entry 0x119c: 0xfffff9600022a058 (NtGdiDdEndMoCompFrame) owned by win32k.sys
  Entry 0x119d: 0xfffff96000229c44 (NtGdiDdFlip) owned by win32k.sys
  Entry 0x119e: 0xfffff96000229cf8 (NtGdiDdFlipToGDISurface) owned by win32k.sys
  Entry 0x119f: 0xfffff96000229c6c (NtGdiDdGetAvailDriverMemory) owned by win32k.sys
  Entry 0x11a0: 0xfffff96000229c80 (NtGdiDdGetBltStatus) owned by win32k.sys
  Entry 0x11a1: 0xfffff96000229c94 (NtGdiDdGetDC) owned by win32k.sys
  Entry 0x11a2: 0xfffff96000229ca8 (NtGdiDdGetDriverInfo) owned by win32k.sys
  Entry 0x11a3: 0xfffff96000229fa4 (NtGdiDdGetDriverState) owned by win32k.sys
  Entry 0x11a4: 0xfffff96000229e54 (NtGdiDdGetDxHandle) owned by win32k.sys
  Entry 0x11a5: 0xfffff96000229cbc (NtGdiDdGetFlipStatus) owned by win32k.sys
  Entry 0x11a6: 0xfffff9600022a008 (NtGdiDdGetInternalMoCompInfo) owned by win32k.sys
  Entry 0x11a7: 0xfffff96000229ff4 (NtGdiDdGetMoCompBuffInfo) owned by win32k.sys
  Entry 0x11a8: 0xfffff96000229fe0 (NtGdiDdGetMoCompFormats) owned by win32k.sys
  Entry 0x11a9: 0xfffff96000229fcc (NtGdiDdGetMoCompGuids) owned by win32k.sys
  Entry 0x11aa: 0xfffff96000229cd0 (NtGdiDdGetScanLine) owned by win32k.sys
  Entry 0x11ab: 0xfffff96000229d0c (NtGdiDdLock) owned by win32k.sys
  Entry 0x11ac: 0xfffff9600022e3f4 (NtGdiDdNotifyFullscreenSpriteUpdate) owned by win32k.sys
  Entry 0x11ad: 0xfffff96000229d20 (NtGdiDdQueryDirectDrawObject) owned by win32k.sys
  Entry 0x11ae: 0xfffff9600022a080 (NtGdiDdQueryMoCompStatus) owned by win32k.sys
  Entry 0x11af: 0xfffff9600022e40c (NtGdiDdQueryVisRgnUniqueness) owned by win32k.sys
  Entry 0x11b0: 0xfffff96000229d94 (NtGdiDdReenableDirectDrawObject) owned by win32k.sys
  Entry 0x11b1: 0xfffff96000229da8 (NtGdiDdReleaseDC) owned by win32k.sys
  Entry 0x11b2: 0xfffff9600022a06c (NtGdiDdRenderMoComp) owned by win32k.sys
  Entry 0x11b3: 0xfffff96000229dd0 (NtGdiDdSetColorKey) owned by win32k.sys
  Entry 0x11b4: 0xfffff96000229ce4 (NtGdiDdSetExclusiveMode) owned by win32k.sys
  Entry 0x11b5: 0xfffff96000229e68 (NtGdiDdSetGammaRamp) owned by win32k.sys
  Entry 0x11b6: 0xfffff96000229de4 (NtGdiDdSetOverlayPosition) owned by win32k.sys
  Entry 0x11b7: 0xfffff96000229df8 (NtGdiDdUnattachSurface) owned by win32k.sys
  Entry 0x11b8: 0xfffff96000229e18 (NtGdiDdUnlock) owned by win32k.sys
  Entry 0x11b9: 0xfffff96000229e2c (NtGdiDdUpdateOverlay) owned by win32k.sys
  Entry 0x11ba: 0xfffff96000229e40 (NtGdiDdWaitForVerticalBlank) owned by win32k.sys
  Entry 0x11bb: 0xfffff960002acadc (NtGdiDeleteColorTransform) owned by win32k.sys
  Entry 0x11bc: 0xfffff9600029d024 (NtGdiDescribePixelFormat) owned by win32k.sys
  Entry 0x11bd: 0xfffff960002b9088 (NtGdiDestroyOPMProtectedOutput) owned by win32k.sys
  Entry 0x11be: 0xfffff960002bae90 (NtGdiDestroyPhysicalMonitor) owned by win32k.sys
  Entry 0x11bf: 0xfffff9600023785c (NtGdiDoBanding) owned by win32k.sys
  Entry 0x11c0: 0xfffff9600029a31c (NtGdiDrawEscape) owned by win32k.sys
  Entry 0x11c1: 0xfffff9600022a1d4 (NtGdiDvpAcquireNotification) owned by win32k.sys
  Entry 0x11c2: 0xfffff9600022a0a8 (NtGdiDvpCanCreateVideoPort) owned by win32k.sys
  Entry 0x11c3: 0xfffff9600022a0bc (NtGdiDvpColorControl) owned by win32k.sys
  Entry 0x11c4: 0xfffff9600022a0d0 (NtGdiDvpCreateVideoPort) owned by win32k.sys
  Entry 0x11c5: 0xfffff9600022a0e4 (NtGdiDvpDestroyVideoPort) owned by win32k.sys
  Entry 0x11c6: 0xfffff9600022a0f8 (NtGdiDvpFlipVideoPort) owned by win32k.sys
  Entry 0x11c7: 0xfffff9600022a10c (NtGdiDvpGetVideoPortBandwidth) owned by win32k.sys
  Entry 0x11c8: 0xfffff9600022a184 (NtGdiDvpGetVideoPortConnectInfo) owned by win32k.sys
  Entry 0x11c9: 0xfffff9600022a120 (NtGdiDvpGetVideoPortField) owned by win32k.sys
  Entry 0x11ca: 0xfffff9600022a134 (NtGdiDvpGetVideoPortFlipStatus) owned by win32k.sys
  Entry 0x11cb: 0xfffff9600022a148 (NtGdiDvpGetVideoPortInputFormats) owned by win32k.sys
  Entry 0x11cc: 0xfffff9600022a15c (NtGdiDvpGetVideoPortLine) owned by win32k.sys
  Entry 0x11cd: 0xfffff9600022a170 (NtGdiDvpGetVideoPortOutputFormats) owned by win32k.sys
  Entry 0x11ce: 0xfffff9600022a198 (NtGdiDvpGetVideoSignalStatus) owned by win32k.sys
  Entry 0x11cf: 0xfffff9600022a1e8 (NtGdiDvpReleaseNotification) owned by win32k.sys
  Entry 0x11d0: 0xfffff9600022a1ac (NtGdiDvpUpdateVideoPort) owned by win32k.sys
  Entry 0x11d1: 0xfffff9600022a1c0 (NtGdiDvpWaitForVideoPortSync) owned by win32k.sys
  Entry 0x11d2: 0xfffff96000229ae4 (NtGdiDxgGenericThunk) owned by win32k.sys
  Entry 0x11d3: 0xfffff9600029f84c (NtGdiEllipse) owned by win32k.sys
  Entry 0x11d4: 0xfffff960002be778 (NtGdiEnableEudc) owned by win32k.sys
  Entry 0x11d5: 0xfffff96000237324 (NtGdiEndDoc) owned by win32k.sys
  Entry 0x11d6: 0xfffff9600029b2f8 (NtGdiEndGdiRendering) owned by win32k.sys
  Entry 0x11d7: 0xfffff960002374bc (NtGdiEndPage) owned by win32k.sys
  Entry 0x11d8: 0xfffff960002b3cbc (NtGdiEngAlphaBlend) owned by win32k.sys
  Entry 0x11d9: 0xfffff960002b0ad4 (NtGdiEngAssociateSurface) owned by win32k.sys
  Entry 0x11da: 0xfffff960002b27b0 (NtGdiEngBitBlt) owned by win32k.sys
  Entry 0x11db: 0xfffff960002b7838 (NtGdiEngCheckAbort) owned by win32k.sys
  Entry 0x11dc: 0xfffff960002b7904 (NtGdiEngComputeGlyphSet) owned by win32k.sys
  Entry 0x11dd: 0xfffff960002b0ef4 (NtGdiEngCopyBits) owned by win32k.sys
  Entry 0x11de: 0xfffff960002b0c9c (NtGdiEngCreateBitmap) owned by win32k.sys
  Entry 0x11df: 0xfffff960002b5154 (NtGdiEngCreateClip) owned by win32k.sys
  Entry 0x11e0: 0xfffff960002b6e58 (NtGdiEngCreateDeviceBitmap) owned by win32k.sys
  Entry 0x11e1: 0xfffff960002b6dbc (NtGdiEngCreateDeviceSurface) owned by win32k.sys
  Entry 0x11e2: 0xfffff960002b4d24 (NtGdiEngCreatePalette) owned by win32k.sys
  Entry 0x11e3: 0xfffff960002b51fc (NtGdiEngDeleteClip) owned by win32k.sys
  Entry 0x11e4: 0xfffff960002b4e24 (NtGdiEngDeletePalette) owned by win32k.sys
  Entry 0x11e5: 0xfffff960002b50d0 (NtGdiEngDeletePath) owned by win32k.sys
  Entry 0x11e6: 0xfffff960002b0b8c (NtGdiEngDeleteSurface) owned by win32k.sys
  Entry 0x11e7: 0xfffff960002b4e30 (NtGdiEngEraseSurface) owned by win32k.sys
  Entry 0x11e8: 0xfffff960002b321c (NtGdiEngFillPath) owned by win32k.sys
  Entry 0x11e9: 0xfffff960002b40a0 (NtGdiEngGradientFill) owned by win32k.sys
  Entry 0x11ea: 0xfffff960002b3a64 (NtGdiEngLineTo) owned by win32k.sys
  Entry 0x11eb: 0xfffff960002b26ec (NtGdiEngLockSurface) owned by win32k.sys
  Entry 0x11ec: 0xfffff960002b0c10 (NtGdiEngMarkBandingSurface) owned by win32k.sys
  Entry 0x11ed: 0xfffff960002b3820 (NtGdiEngPaint) owned by win32k.sys
  Entry 0x11ee: 0xfffff960002b209c (NtGdiEngPlgBlt) owned by win32k.sys
  Entry 0x11ef: 0xfffff960002b1290 (NtGdiEngStretchBlt) owned by win32k.sys
  Entry 0x11f0: 0xfffff960002b191c (NtGdiEngStretchBltROP) owned by win32k.sys
  Entry 0x11f1: 0xfffff960002b34b4 (NtGdiEngStrokeAndFillPath) owned by win32k.sys
  Entry 0x11f2: 0xfffff960002b2efc (NtGdiEngStrokePath) owned by win32k.sys
  Entry 0x11f3: 0xfffff960002b4964 (NtGdiEngTextOut) owned by win32k.sys
  Entry 0x11f4: 0xfffff960002b4604 (NtGdiEngTransparentBlt) owned by win32k.sys
  Entry 0x11f5: 0xfffff960002b274c (NtGdiEngUnlockSurface) owned by win32k.sys
  Entry 0x11f6: 0xfffff9600029bfd0 (NtGdiEnumFonts) owned by win32k.sys
  Entry 0x11f7: 0xfffff960002beb08 (NtGdiEnumObjects) owned by win32k.sys
  Entry 0x11f8: 0xfffff960002be784 (NtGdiEudcLoadUnloadLink) owned by win32k.sys
  Entry 0x11f9: 0xfffff960002c0348 (NtGdiExtFloodFill) owned by win32k.sys
  Entry 0x11fa: 0xfffff960002b5dbc (NtGdiFONTOBJ_cGetAllGlyphHandles) owned by win32k.sys
  Entry 0x11fb: 0xfffff960002b5ac8 (NtGdiFONTOBJ_cGetGlyphs) owned by win32k.sys
  Entry 0x11fc: 0xfffff960002b6104 (NtGdiFONTOBJ_pQueryGlyphAttrs) owned by win32k.sys
  Entry 0x11fd: 0xfffff960002b5fd0 (NtGdiFONTOBJ_pfdg) owned by win32k.sys
  Entry 0x11fe: 0xfffff960002b6244 (NtGdiFONTOBJ_pifi) owned by win32k.sys
  Entry 0x11ff: 0xfffff960002b750c (NtGdiFONTOBJ_pvTrueTypeFontFile) owned by win32k.sys
  Entry 0x1200: 0xfffff960002b5ee8 (NtGdiFONTOBJ_pxoGetXform) owned by win32k.sys
  Entry 0x1201: 0xfffff960002b59b4 (NtGdiFONTOBJ_vGetInfo) owned by win32k.sys
  Entry 0x1202: 0xfffff960002ab418 (NtGdiFlattenPath) owned by win32k.sys
  Entry 0x1203: 0xfffff960000c0540 (NtGdiFontIsLinked) owned by win32k.sys
  Entry 0x1204: 0xfffff9600029cfdc (NtGdiForceUFIMapping) owned by win32k.sys
  Entry 0x1205: 0xfffff960002505f0 (NtGdiFrameRgn) owned by win32k.sys
  Entry 0x1206: 0xfffff9600025b5c0 (NtGdiFullscreenControl) owned by win32k.sys
  Entry 0x1207: 0xfffff9600029943c (NtGdiGetBoundsRect) owned by win32k.sys
  Entry 0x1208: 0xfffff960002b8e98 (NtGdiGetCOPPCompatibleOPMInformation) owned by win32k.sys
  Entry 0x1209: 0xfffff960002b8bac (NtGdiGetCertificate) owned by win32k.sys
  Entry 0x120a: 0xfffff960002b8b34 (NtGdiGetCertificateSize) owned by win32k.sys
  Entry 0x120b: 0xfffff960000db02c (NtGdiGetCharABCWidthsW) owned by win32k.sys
  Entry 0x120c: 0xfffff96000298640 (NtGdiGetCharacterPlacementW) owned by win32k.sys
  Entry 0x120d: 0xfffff9600029ae38 (NtGdiGetColorAdjustment) owned by win32k.sys
  Entry 0x120e: 0xfffff960002a799c (NtGdiGetColorSpaceforBitmap) owned by win32k.sys
  Entry 0x120f: 0xfffff960001525d8 (NtGdiGetDeviceCaps) owned by win32k.sys
  Entry 0x1210: 0xfffff9600029dbf8 (NtGdiGetDeviceCapsAll) owned by win32k.sys
  Entry 0x1211: 0xfffff960002ad0d4 (NtGdiGetDeviceGammaRamp) owned by win32k.sys
  Entry 0x1212: 0xfffff9600029cb68 (NtGdiGetDeviceWidth) owned by win32k.sys
  Entry 0x1213: 0xfffff960002b6770 (NtGdiGetDhpdev) owned by win32k.sys
  Entry 0x1214: 0xfffff960002c2778 (NtGdiGetETM) owned by win32k.sys
  Entry 0x1215: 0xfffff9600029c560 (NtGdiGetEmbUFI) owned by win32k.sys
  Entry 0x1216: 0xfffff9600029c3c0 (NtGdiGetEmbedFonts) owned by win32k.sys
  Entry 0x1217: 0xfffff960002bd3b4 (NtGdiGetEudcTimeStampEx) owned by win32k.sys
  Entry 0x1218: 0xfffff960002c38f4 (NtGdiGetFontFileData) owned by win32k.sys
  Entry 0x1219: 0xfffff960002c3b58 (NtGdiGetFontFileInfo) owned by win32k.sys
  Entry 0x121a: 0xfffff9600029c170 (NtGdiGetFontResourceInfoInternalW) owned by win32k.sys
  Entry 0x121b: 0xfffff9600029d260 (NtGdiGetFontUnicodeRanges) owned by win32k.sys
  Entry 0x121c: 0xfffff960000dba7c (NtGdiGetGlyphIndicesW) owned by win32k.sys
  Entry 0x121d: 0xfffff960000dbaa0 (NtGdiGetGlyphIndicesWInternal) owned by win32k.sys
  Entry 0x121e: 0xfffff9600029a8fc (NtGdiGetGlyphOutline) owned by win32k.sys
  Entry 0x121f: 0xfffff9600029ab5c (NtGdiGetKerningPairs) owned by win32k.sys
  Entry 0x1220: 0xfffff96000237ab0 (NtGdiGetLinkedUFIs) owned by win32k.sys
  Entry 0x1221: 0xfffff9600029a0a8 (NtGdiGetMiterLimit) owned by win32k.sys
  Entry 0x1222: 0xfffff96000267910 (NtGdiGetMonitorID) owned by win32k.sys
  Entry 0x1223: 0xfffff960002ba8f4 (NtGdiGetNumberOfPhysicalMonitors) owned by win32k.sys
  Entry 0x1224: 0xfffff960002b8e00 (NtGdiGetOPMInformation) owned by win32k.sys
  Entry 0x1225: 0xfffff960002b8cd4 (NtGdiGetOPMRandomNumber) owned by win32k.sys
  Entry 0x1226: 0xfffff9600029ac30 (NtGdiGetObjectBitmapHandle) owned by win32k.sys
  Entry 0x1227: 0xfffff960002ac00c (NtGdiGetPath) owned by win32k.sys
  Entry 0x1228: 0xfffff960002379c8 (NtGdiGetPerBandInfo) owned by win32k.sys
  Entry 0x1229: 0xfffff960002ba9e4 (NtGdiGetPhysicalMonitorDescription) owned by win32k.sys
  Entry 0x122a: 0xfffff960002ba938 (NtGdiGetPhysicalMonitors) owned by win32k.sys
  Entry 0x122b: 0xfffff960000eddb8 (NtGdiGetRealizationInfo) owned by win32k.sys
  Entry 0x122c: 0xfffff960002b989c (NtGdiGetServerMetaFileBits) owned by win32k.sys
  Entry 0x122d: 0xfffff9600022e30c (NtGdiGetSpoolMessage) owned by win32k.sys
  Entry 0x122e: 0xfffff960002c48c4 (NtGdiGetStats) owned by win32k.sys
  Entry 0x122f: 0xfffff960002be984 (NtGdiGetStringBitmapW) owned by win32k.sys
  Entry 0x1230: 0xfffff960002b8a5c (NtGdiGetSuggestedOPMProtectedOutputArraySize) owned by win32k.sys
  Entry 0x1231: 0xfffff960000ed208 (NtGdiGetTextExtentExW) owned by win32k.sys
  Entry 0x1232: 0xfffff9600029c460 (NtGdiGetUFI) owned by win32k.sys
  Entry 0x1233: 0xfffff9600029c688 (NtGdiGetUFIPathname) owned by win32k.sys
  Entry 0x1234: 0xfffff9600026e25c (NtGdiGradientFill) owned by win32k.sys
  Entry 0x1235: 0xfffff9600029d4c0 (NtGdiHLSurfGetInformation) owned by win32k.sys
  Entry 0x1236: 0xfffff9600029d6ac (NtGdiHLSurfSetInformation) owned by win32k.sys
  Entry 0x1237: 0xfffff960002b79d0 (NtGdiHT_Get8BPPFormatPalette) owned by win32k.sys
  Entry 0x1238: 0xfffff960002b7a7c (NtGdiHT_Get8BPPMaskPalette) owned by win32k.sys
  Entry 0x1239: 0xfffff960002ad658 (NtGdiIcmBrushInfo) owned by win32k.sys
  Entry 0x123a: 0xfffff96000148e10 (NtGdiInit) owned by win32k.sys
  Entry 0x123b: 0xfffff9600025a434 (NtGdiInitSpool) owned by win32k.sys
  Entry 0x123c: 0xfffff9600029d108 (NtGdiMakeFontDir) owned by win32k.sys
  Entry 0x123d: 0xfffff960002a79e0 (NtGdiMakeInfoDC) owned by win32k.sys
  Entry 0x123e: 0xfffff9600029dd6c (NtGdiMakeObjectUnXferable) owned by win32k.sys
  Entry 0x123f: 0xfffff9600029dc90 (NtGdiMakeObjectXferable) owned by win32k.sys
  Entry 0x1240: 0xfffff9600029cab8 (NtGdiMirrorWindowOrg) owned by win32k.sys
  Entry 0x1241: 0xfffff960002a75e0 (NtGdiMonoBitmap) owned by win32k.sys
  Entry 0x1242: 0xfffff9600029b110 (NtGdiMoveTo) owned by win32k.sys
  Entry 0x1243: 0xfffff96000251b54 (NtGdiOffsetClipRgn) owned by win32k.sys
  Entry 0x1244: 0xfffff960002b6f64 (NtGdiPATHOBJ_bEnum) owned by win32k.sys
  Entry 0x1245: 0xfffff960002b7334 (NtGdiPATHOBJ_bEnumClipLines) owned by win32k.sys
  Entry 0x1246: 0xfffff960002b70d4 (NtGdiPATHOBJ_vEnumStart) owned by win32k.sys
  Entry 0x1247: 0xfffff960002b7178 (NtGdiPATHOBJ_vEnumStartClipLines) owned by win32k.sys
  Entry 0x1248: 0xfffff960002b6ea8 (NtGdiPATHOBJ_vGetBounds) owned by win32k.sys
  Entry 0x1249: 0xfffff960002ab9e0 (NtGdiPathToRegion) owned by win32k.sys
  Entry 0x124a: 0xfffff960002822b0 (NtGdiPlgBlt) owned by win32k.sys
  Entry 0x124b: 0xfffff96000299884 (NtGdiPolyDraw) owned by win32k.sys
  Entry 0x124c: 0xfffff960002999e0 (NtGdiPolyTextOutW) owned by win32k.sys
  Entry 0x124d: 0xfffff9600029b698 (NtGdiPtInRegion) owned by win32k.sys
  Entry 0x124e: 0xfffff96000251e30 (NtGdiPtVisible) owned by win32k.sys
  Entry 0x124f: 0xfffff9600029b828 (NtGdiQueryFonts) owned by win32k.sys
  Entry 0x1250: 0xfffff9600029be20 (NtGdiRemoveFontResourceW) owned by win32k.sys
  Entry 0x1251: 0xfffff96000238340 (NtGdiRemoveMergeFont) owned by win32k.sys
  Entry 0x1252: 0xfffff9600029ac90 (NtGdiResetDC) owned by win32k.sys
  Entry 0x1253: 0xfffff960002a9214 (NtGdiResizePalette) owned by win32k.sys
  Entry 0x1254: 0xfffff960002a2e00 (NtGdiRoundRect) owned by win32k.sys
  Entry 0x1255: 0xfffff960002b6540 (NtGdiSTROBJ_bEnum) owned by win32k.sys
  Entry 0x1256: 0xfffff960002b6550 (NtGdiSTROBJ_bEnumPositionsOnly) owned by win32k.sys
  Entry 0x1257: 0xfffff960002b6564 (NtGdiSTROBJ_bGetAdvanceWidths) owned by win32k.sys
  Entry 0x1258: 0xfffff960002b66f8 (NtGdiSTROBJ_dwGetCodePage) owned by win32k.sys
  Entry 0x1259: 0xfffff960002b6688 (NtGdiSTROBJ_vEnumStart) owned by win32k.sys
  Entry 0x125a: 0xfffff9600027cf1c (NtGdiScaleViewportExtEx) owned by win32k.sys
  Entry 0x125b: 0xfffff9600029cc0c (NtGdiScaleWindowExtEx) owned by win32k.sys
  Entry 0x125c: 0xfffff9600029b05c (NtGdiSelectBrush) owned by win32k.sys
  Entry 0x125d: 0xfffff960002ab6b8 (NtGdiSelectClipPath) owned by win32k.sys
  Entry 0x125e: 0xfffff9600029b068 (NtGdiSelectPen) owned by win32k.sys
  Entry 0x125f: 0xfffff9600029b340 (NtGdiSetBitmapAttributes) owned by win32k.sys
  Entry 0x1260: 0xfffff9600022e30c (NtGdiSetBrushAttributes) owned by win32k.sys
  Entry 0x1261: 0xfffff9600029ae90 (NtGdiSetColorAdjustment) owned by win32k.sys
  Entry 0x1262: 0xfffff960002ac388 (NtGdiSetColorSpace) owned by win32k.sys
  Entry 0x1263: 0xfffff960002ad160 (NtGdiSetDeviceGammaRamp) owned by win32k.sys
  Entry 0x1264: 0xfffff96000299ff4 (NtGdiSetFontXform) owned by win32k.sys
  Entry 0x1265: 0xfffff960002ac6a8 (NtGdiSetIcmMode) owned by win32k.sys
  Entry 0x1266: 0xfffff960002369c0 (NtGdiSetLinkedUFIs) owned by win32k.sys
  Entry 0x1267: 0xfffff960002aa150 (NtGdiSetMagicColors) owned by win32k.sys
  Entry 0x1268: 0xfffff960002b8d5c (NtGdiSetOPMSigningKeyAndSequenceNumbers) owned by win32k.sys
  Entry 0x1269: 0xfffff960002b67b4 (NtGdiSetPUMPDOBJ) owned by win32k.sys
  Entry 0x126a: 0xfffff960002c54a0 (NtGdiSetPixelFormat) owned by win32k.sys
  Entry 0x126b: 0xfffff9600029b470 (NtGdiSetRectRgn) owned by win32k.sys
  Entry 0x126c: 0xfffff9600027db80 (NtGdiSetSizeDevice) owned by win32k.sys
  Entry 0x126d: 0xfffff9600029b168 (NtGdiSetSystemPaletteUse) owned by win32k.sys
  Entry 0x126e: 0xfffff960002a61f0 (NtGdiSetTextJustification) owned by win32k.sys
  Entry 0x126f: 0xfffff9600029d408 (NtGdiSfmGetNotificationTokens) owned by win32k.sys
  Entry 0x1270: 0xfffff96000236b28 (NtGdiStartDoc) owned by win32k.sys
  Entry 0x1271: 0xfffff96000237344 (NtGdiStartPage) owned by win32k.sys
  Entry 0x1272: 0xfffff960002abb44 (NtGdiStrokeAndFillPath) owned by win32k.sys
  Entry 0x1273: 0xfffff960002abd40 (NtGdiStrokePath) owned by win32k.sys
  Entry 0x1274: 0xfffff960002c5718 (NtGdiSwapBuffers) owned by win32k.sys
  Entry 0x1275: 0xfffff9600028f19c (NtGdiTransparentBlt) owned by win32k.sys
  Entry 0x1276: 0xfffff960002b6d30 (NtGdiUMPDEngFreeUserMem) owned by win32k.sys
  Entry 0x1277: 0xfffff9600022e30c (NtGdiUnloadPrinterDriver) owned by win32k.sys
  Entry 0x1278: 0xfffff96000148e10 (NtGdiUnmapMemFont) owned by win32k.sys
  Entry 0x1279: 0xfffff960002a950c (NtGdiUpdateColors) owned by win32k.sys
  Entry 0x127a: 0xfffff9600027eaa4 (NtGdiUpdateTransform) owned by win32k.sys
  Entry 0x127b: 0xfffff960002ab4f8 (NtGdiWidenPath) owned by win32k.sys
  Entry 0x127c: 0xfffff960002b5720 (NtGdiXFORMOBJ_bApplyXform) owned by win32k.sys
  Entry 0x127d: 0xfffff960002b58c8 (NtGdiXFORMOBJ_iGetXform) owned by win32k.sys
  Entry 0x127e: 0xfffff960002b7698 (NtGdiXLATEOBJ_cGetPalette) owned by win32k.sys
  Entry 0x127f: 0xfffff960002b7618 (NtGdiXLATEOBJ_hGetColorTransform) owned by win32k.sys
  Entry 0x1280: 0xfffff960002b77ac (NtGdiXLATEOBJ_iXlate) owned by win32k.sys
  Entry 0x1281: 0xfffff9600017c3d8 (NtUserAddClipboardFormatListener) owned by win32k.sys
  Entry 0x1282: 0xfffff960001789f4 (NtUserAssociateInputContext) owned by win32k.sys
  Entry 0x1283: 0xfffff96000173704 (NtUserBlockInput) owned by win32k.sys
  Entry 0x1284: 0xfffff96000178b50 (NtUserBuildHimcList) owned by win32k.sys
  Entry 0x1285: 0xfffff96000172f68 (NtUserBuildPropList) owned by win32k.sys
  Entry 0x1286: 0xfffff9600017ebcc (NtUserCalculatePopupWindowPosition) owned by win32k.sys
  Entry 0x1287: 0xfffff9600016d8fc (NtUserCallHwndOpt) owned by win32k.sys
  Entry 0x1288: 0xfffff96000174558 (NtUserChangeDisplaySettings) owned by win32k.sys
  Entry 0x1289: 0xfffff9600017ea40 (NtUserChangeWindowMessageFilterEx) owned by win32k.sys
