#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: ssdt
# Plugin Description: Display SSDT entries
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" ssdt --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
  Entry 0x1184: 0xfffff9600026c308 (NtGdiDdDDIQueryStatistics) owned by win32k.sys
  Entry 0x1185: 0xfffff9600026cd94 (NtGdiDdDDIReleaseKeyedMutex) owned by win32k.sys
  Entry 0x1186: 0xfffff9600026cb54 (NtGdiDdDDIReleaseProcessVidPnSourceOwners) owned by win32k.sys
  Entry 0x1187: 0xfffff9600026bef0 (NtGdiDdDDIRender) owned by win32k.sys
  Entry 0x1188: 0xfffff9600026bc20 (NtGdiDdDDISetAllocationPriority) owned by win32k.sys
  Entry 0x1189: 0xfffff9600026cac4 (NtGdiDdDDISetContextSchedulingPriority) owned by win32k.sys
  Entry 0x118a: 0xfffff9600026be40 (NtGdiDdDDISetDisplayMode) owned by win32k.sys
  Entry 0x118b: 0xfffff9600026cce0 (NtGdiDdDDISetDisplayPrivateDriverFormat) owned by win32k.sys
  Entry 0x118c: 0xfffff9600026c404 (NtGdiDdDDISetGammaRamp) owned by win32k.sys
  Entry 0x118d: 0xfffff9600026cb0c (NtGdiDdDDISetProcessSchedulingPriorityClass) owned by win32k.sys
  Entry 0x118e: 0xfffff9600026cbd4 (NtGdiDdDDISetQueuedLimit) owned by win32k.sys
  Entry 0x118f: 0xfffff9600026c32c (NtGdiDdDDISetVidPnSourceOwner) owned by win32k.sys
  Entry 0x1190: 0xfffff9600026bae4 (NtGdiDdDDISharedPrimaryLockNotification) owned by win32k.sys
  Entry 0x1191: 0xfffff9600026bb3c (NtGdiDdDDISharedPrimaryUnLockNotification) owned by win32k.sys
  Entry 0x1192: 0xfffff9600026bd88 (NtGdiDdDDISignalSynchronizationObject) owned by win32k.sys
  Entry 0x1193: 0xfffff9600026bdf4 (NtGdiDdDDIUnlock) owned by win32k.sys
  Entry 0x1194: 0xfffff9600026c374 (NtGdiDdDDIUpdateOverlay) owned by win32k.sys
  Entry 0x1195: 0xfffff9600026cc64 (NtGdiDdDDIWaitForIdle) owned by win32k.sys
  Entry 0x1196: 0xfffff9600026bd64 (NtGdiDdDDIWaitForSynchronizationObject) owned by win32k.sys
  Entry 0x1197: 0xfffff9600026c3e0 (NtGdiDdDDIWaitForVerticalBlankEvent) owned by win32k.sys
  Entry 0x1198: 0xfffff96000268c64 (NtGdiDdDeleteDirectDrawObject) owned by win32k.sys
  Entry 0x1199: 0xfffff96000268f40 (NtGdiDdDestroyD3DBuffer) owned by win32k.sys
  Entry 0x119a: 0xfffff9600026d418 (NtGdiDdDestroyFullscreenSprite) owned by win32k.sys
  Entry 0x119b: 0xfffff9600026906c (NtGdiDdDestroyMoComp) owned by win32k.sys
  Entry 0x119c: 0xfffff96000269094 (NtGdiDdEndMoCompFrame) owned by win32k.sys
  Entry 0x119d: 0xfffff96000268c8c (NtGdiDdFlip) owned by win32k.sys
  Entry 0x119e: 0xfffff96000268d40 (NtGdiDdFlipToGDISurface) owned by win32k.sys
  Entry 0x119f: 0xfffff96000268cb4 (NtGdiDdGetAvailDriverMemory) owned by win32k.sys
  Entry 0x11a0: 0xfffff96000268cc8 (NtGdiDdGetBltStatus) owned by win32k.sys
  Entry 0x11a1: 0xfffff96000268cdc (NtGdiDdGetDC) owned by win32k.sys
  Entry 0x11a2: 0xfffff96000268cf0 (NtGdiDdGetDriverInfo) owned by win32k.sys
  Entry 0x11a3: 0xfffff96000268fe0 (NtGdiDdGetDriverState) owned by win32k.sys
  Entry 0x11a4: 0xfffff96000268e90 (NtGdiDdGetDxHandle) owned by win32k.sys
  Entry 0x11a5: 0xfffff96000268d04 (NtGdiDdGetFlipStatus) owned by win32k.sys
  Entry 0x11a6: 0xfffff96000269044 (NtGdiDdGetInternalMoCompInfo) owned by win32k.sys
  Entry 0x11a7: 0xfffff96000269030 (NtGdiDdGetMoCompBuffInfo) owned by win32k.sys
  Entry 0x11a8: 0xfffff9600026901c (NtGdiDdGetMoCompFormats) owned by win32k.sys
  Entry 0x11a9: 0xfffff96000269008 (NtGdiDdGetMoCompGuids) owned by win32k.sys
  Entry 0x11aa: 0xfffff96000268d18 (NtGdiDdGetScanLine) owned by win32k.sys
  Entry 0x11ab: 0xfffff96000268d54 (NtGdiDdLock) owned by win32k.sys
  Entry 0x11ac: 0xfffff9600026d40c (NtGdiDdNotifyFullscreenSpriteUpdate) owned by win32k.sys
  Entry 0x11ad: 0xfffff96000268d68 (NtGdiDdQueryDirectDrawObject) owned by win32k.sys
  Entry 0x11ae: 0xfffff960002690bc (NtGdiDdQueryMoCompStatus) owned by win32k.sys
  Entry 0x11af: 0xfffff9600026802c (NtGdiDdQueryVisRgnUniqueness) owned by win32k.sys
  Entry 0x11b0: 0xfffff96000268ddc (NtGdiDdReenableDirectDrawObject) owned by win32k.sys
  Entry 0x11b1: 0xfffff96000268df0 (NtGdiDdReleaseDC) owned by win32k.sys
  Entry 0x11b2: 0xfffff960002690a8 (NtGdiDdRenderMoComp) owned by win32k.sys
  Entry 0x11b3: 0xfffff96000268e18 (NtGdiDdSetColorKey) owned by win32k.sys
  Entry 0x11b4: 0xfffff96000268d2c (NtGdiDdSetExclusiveMode) owned by win32k.sys
  Entry 0x11b5: 0xfffff96000268ea4 (NtGdiDdSetGammaRamp) owned by win32k.sys
  Entry 0x11b6: 0xfffff96000268e2c (NtGdiDdSetOverlayPosition) owned by win32k.sys
  Entry 0x11b7: 0xfffff96000268e40 (NtGdiDdUnattachSurface) owned by win32k.sys
  Entry 0x11b8: 0xfffff96000268e54 (NtGdiDdUnlock) owned by win32k.sys
  Entry 0x11b9: 0xfffff96000268e68 (NtGdiDdUpdateOverlay) owned by win32k.sys
  Entry 0x11ba: 0xfffff96000268e7c (NtGdiDdWaitForVerticalBlank) owned by win32k.sys
  Entry 0x11bb: 0xfffff960002ea6a4 (NtGdiDeleteColorTransform) owned by win32k.sys
  Entry 0x11bc: 0xfffff960002dac74 (NtGdiDescribePixelFormat) owned by win32k.sys
  Entry 0x11bd: 0xfffff960002f65f8 (NtGdiDestroyOPMProtectedOutput) owned by win32k.sys
  Entry 0x11be: 0xfffff960002f8318 (NtGdiDestroyPhysicalMonitor) owned by win32k.sys
  Entry 0x11bf: 0xfffff96000276630 (NtGdiDoBanding) owned by win32k.sys
  Entry 0x11c0: 0xfffff960002d7fb4 (NtGdiDrawEscape) owned by win32k.sys
  Entry 0x11c1: 0xfffff96000269210 (NtGdiDvpAcquireNotification) owned by win32k.sys
  Entry 0x11c2: 0xfffff960002690e4 (NtGdiDvpCanCreateVideoPort) owned by win32k.sys
  Entry 0x11c3: 0xfffff960002690f8 (NtGdiDvpColorControl) owned by win32k.sys
  Entry 0x11c4: 0xfffff9600026910c (NtGdiDvpCreateVideoPort) owned by win32k.sys
  Entry 0x11c5: 0xfffff96000269120 (NtGdiDvpDestroyVideoPort) owned by win32k.sys
  Entry 0x11c6: 0xfffff96000269134 (NtGdiDvpFlipVideoPort) owned by win32k.sys
  Entry 0x11c7: 0xfffff96000269148 (NtGdiDvpGetVideoPortBandwidth) owned by win32k.sys
  Entry 0x11c8: 0xfffff960002691c0 (NtGdiDvpGetVideoPortConnectInfo) owned by win32k.sys
  Entry 0x11c9: 0xfffff9600026915c (NtGdiDvpGetVideoPortField) owned by win32k.sys
  Entry 0x11ca: 0xfffff96000269170 (NtGdiDvpGetVideoPortFlipStatus) owned by win32k.sys
  Entry 0x11cb: 0xfffff96000269184 (NtGdiDvpGetVideoPortInputFormats) owned by win32k.sys
  Entry 0x11cc: 0xfffff96000269198 (NtGdiDvpGetVideoPortLine) owned by win32k.sys
  Entry 0x11cd: 0xfffff960002691ac (NtGdiDvpGetVideoPortOutputFormats) owned by win32k.sys
  Entry 0x11ce: 0xfffff960002691d4 (NtGdiDvpGetVideoSignalStatus) owned by win32k.sys
  Entry 0x11cf: 0xfffff96000269224 (NtGdiDvpReleaseNotification) owned by win32k.sys
  Entry 0x11d0: 0xfffff960002691e8 (NtGdiDvpUpdateVideoPort) owned by win32k.sys
  Entry 0x11d1: 0xfffff960002691fc (NtGdiDvpWaitForVideoPortSync) owned by win32k.sys
  Entry 0x11d2: 0xfffff96000268b2c (NtGdiDxgGenericThunk) owned by win32k.sys
  Entry 0x11d3: 0xfffff960002dd538 (NtGdiEllipse) owned by win32k.sys
  Entry 0x11d4: 0xfffff960002fbc54 (NtGdiEnableEudc) owned by win32k.sys
  Entry 0x11d5: 0xfffff96000276134 (NtGdiEndDoc) owned by win32k.sys
  Entry 0x11d6: 0xfffff960002d8f08 (NtGdiEndGdiRendering) owned by win32k.sys
  Entry 0x11d7: 0xfffff960002762b0 (NtGdiEndPage) owned by win32k.sys
  Entry 0x11d8: 0xfffff960002f17f8 (NtGdiEngAlphaBlend) owned by win32k.sys
  Entry 0x11d9: 0xfffff960002ee56c (NtGdiEngAssociateSurface) owned by win32k.sys
  Entry 0x11da: 0xfffff960002f0294 (NtGdiEngBitBlt) owned by win32k.sys
  Entry 0x11db: 0xfffff960002f4e74 (NtGdiEngCheckAbort) owned by win32k.sys
  Entry 0x11dc: 0xfffff960002f4f2c (NtGdiEngComputeGlyphSet) owned by win32k.sys
  Entry 0x11dd: 0xfffff960002ee98c (NtGdiEngCopyBits) owned by win32k.sys
  Entry 0x11de: 0xfffff960002ee734 (NtGdiEngCreateBitmap) owned by win32k.sys
  Entry 0x11df: 0xfffff960002f2c90 (NtGdiEngCreateClip) owned by win32k.sys
  Entry 0x11e0: 0xfffff960002f4564 (NtGdiEngCreateDeviceBitmap) owned by win32k.sys
  Entry 0x11e1: 0xfffff960002f44c8 (NtGdiEngCreateDeviceSurface) owned by win32k.sys
  Entry 0x11e2: 0xfffff960002f2894 (NtGdiEngCreatePalette) owned by win32k.sys
  Entry 0x11e3: 0xfffff960002f2d1c (NtGdiEngDeleteClip) owned by win32k.sys
  Entry 0x11e4: 0xfffff960002f2980 (NtGdiEngDeletePalette) owned by win32k.sys
  Entry 0x11e5: 0xfffff960002f2c28 (NtGdiEngDeletePath) owned by win32k.sys
  Entry 0x11e6: 0xfffff960002ee624 (NtGdiEngDeleteSurface) owned by win32k.sys
  Entry 0x11e7: 0xfffff960002f298c (NtGdiEngEraseSurface) owned by win32k.sys
  Entry 0x11e8: 0xfffff960002f0d28 (NtGdiEngFillPath) owned by win32k.sys
  Entry 0x11e9: 0xfffff960002f1be4 (NtGdiEngGradientFill) owned by win32k.sys
  Entry 0x11ea: 0xfffff960002f156c (NtGdiEngLineTo) owned by win32k.sys
  Entry 0x11eb: 0xfffff960002f0200 (NtGdiEngLockSurface) owned by win32k.sys
  Entry 0x11ec: 0xfffff960002ee6a8 (NtGdiEngMarkBandingSurface) owned by win32k.sys
  Entry 0x11ed: 0xfffff960002f12f4 (NtGdiEngPaint) owned by win32k.sys
  Entry 0x11ee: 0xfffff960002efb94 (NtGdiEngPlgBlt) owned by win32k.sys
  Entry 0x11ef: 0xfffff960002eed50 (NtGdiEngStretchBlt) owned by win32k.sys
  Entry 0x11f0: 0xfffff960002ef404 (NtGdiEngStretchBltROP) owned by win32k.sys
  Entry 0x11f1: 0xfffff960002f0fa4 (NtGdiEngStrokeAndFillPath) owned by win32k.sys
  Entry 0x11f2: 0xfffff960002f0a24 (NtGdiEngStrokePath) owned by win32k.sys
  Entry 0x11f3: 0xfffff960002f2480 (NtGdiEngTextOut) owned by win32k.sys
  Entry 0x11f4: 0xfffff960002f2124 (NtGdiEngTransparentBlt) owned by win32k.sys
  Entry 0x11f5: 0xfffff960002f024c (NtGdiEngUnlockSurface) owned by win32k.sys
  Entry 0x11f6: 0xfffff960002d9c8c (NtGdiEnumFonts) owned by win32k.sys
  Entry 0x11f7: 0xfffff960002fbfe4 (NtGdiEnumObjects) owned by win32k.sys
  Entry 0x11f8: 0xfffff960002fbc60 (NtGdiEudcLoadUnloadLink) owned by win32k.sys
  Entry 0x11f9: 0xfffff960002fd824 (NtGdiExtFloodFill) owned by win32k.sys
  Entry 0x11fa: 0xfffff960002f37c4 (NtGdiFONTOBJ_cGetAllGlyphHandles) owned by win32k.sys
  Entry 0x11fb: 0xfffff960002f34ec (NtGdiFONTOBJ_cGetGlyphs) owned by win32k.sys
  Entry 0x11fc: 0xfffff960002f3ac0 (NtGdiFONTOBJ_pQueryGlyphAttrs) owned by win32k.sys
  Entry 0x11fd: 0xfffff960002f39a0 (NtGdiFONTOBJ_pfdg) owned by win32k.sys
  Entry 0x11fe: 0xfffff960002f3be4 (NtGdiFONTOBJ_pifi) owned by win32k.sys
  Entry 0x11ff: 0xfffff960002f4b98 (NtGdiFONTOBJ_pvTrueTypeFontFile) owned by win32k.sys
  Entry 0x1200: 0xfffff960002f38cc (NtGdiFONTOBJ_pxoGetXform) owned by win32k.sys
  Entry 0x1201: 0xfffff960002f3400 (NtGdiFONTOBJ_vGetInfo) owned by win32k.sys
  Entry 0x1202: 0xfffff960002e8fd4 (NtGdiFlattenPath) owned by win32k.sys
  Entry 0x1203: 0xfffff9600010fabc (NtGdiFontIsLinked) owned by win32k.sys
  Entry 0x1204: 0xfffff960002dac2c (NtGdiForceUFIMapping) owned by win32k.sys
  Entry 0x1205: 0xfffff9600028f270 (NtGdiFrameRgn) owned by win32k.sys
  Entry 0x1206: 0xfffff96000299efc (NtGdiFullscreenControl) owned by win32k.sys
  Entry 0x1207: 0xfffff960002d70d0 (NtGdiGetBoundsRect) owned by win32k.sys
  Entry 0x1208: 0xfffff960002f6408 (NtGdiGetCOPPCompatibleOPMInformation) owned by win32k.sys
  Entry 0x1209: 0xfffff960002f611c (NtGdiGetCertificate) owned by win32k.sys
  Entry 0x120a: 0xfffff960002f60a4 (NtGdiGetCertificateSize) owned by win32k.sys
  Entry 0x120b: 0xfffff9600012a008 (NtGdiGetCharABCWidthsW) owned by win32k.sys
  Entry 0x120c: 0xfffff960002d62d4 (NtGdiGetCharacterPlacementW) owned by win32k.sys
  Entry 0x120d: 0xfffff960002d8a48 (NtGdiGetColorAdjustment) owned by win32k.sys
  Entry 0x120e: 0xfffff960002e55ec (NtGdiGetColorSpaceforBitmap) owned by win32k.sys
  Entry 0x120f: 0xfffff9600019f584 (NtGdiGetDeviceCaps) owned by win32k.sys
  Entry 0x1210: 0xfffff960002db810 (NtGdiGetDeviceCapsAll) owned by win32k.sys
  Entry 0x1211: 0xfffff960002eac94 (NtGdiGetDeviceGammaRamp) owned by win32k.sys
  Entry 0x1212: 0xfffff960002da7b8 (NtGdiGetDeviceWidth) owned by win32k.sys
  Entry 0x1213: 0xfffff960002f4078 (NtGdiGetDhpdev) owned by win32k.sys
  Entry 0x1214: 0xfffff960002ffc50 (NtGdiGetETM) owned by win32k.sys
  Entry 0x1215: 0xfffff960002da200 (NtGdiGetEmbUFI) owned by win32k.sys
  Entry 0x1216: 0xfffff960002da060 (NtGdiGetEmbedFonts) owned by win32k.sys
  Entry 0x1217: 0xfffff960002fa8b0 (NtGdiGetEudcTimeStampEx) owned by win32k.sys
  Entry 0x1218: 0xfffff96000300d24 (NtGdiGetFontFileData) owned by win32k.sys
  Entry 0x1219: 0xfffff96000300f88 (NtGdiGetFontFileInfo) owned by win32k.sys
  Entry 0x121a: 0xfffff960002d9e2c (NtGdiGetFontResourceInfoInternalW) owned by win32k.sys
  Entry 0x121b: 0xfffff960002dae98 (NtGdiGetFontUnicodeRanges) owned by win32k.sys
  Entry 0x121c: 0xfffff9600012aa68 (NtGdiGetGlyphIndicesW) owned by win32k.sys
  Entry 0x121d: 0xfffff9600012aa8c (NtGdiGetGlyphIndicesWInternal) owned by win32k.sys
  Entry 0x121e: 0xfffff960002d8520 (NtGdiGetGlyphOutline) owned by win32k.sys
  Entry 0x121f: 0xfffff960002d876c (NtGdiGetKerningPairs) owned by win32k.sys
  Entry 0x1220: 0xfffff96000276870 (NtGdiGetLinkedUFIs) owned by win32k.sys
  Entry 0x1221: 0xfffff960002d7d40 (NtGdiGetMiterLimit) owned by win32k.sys
  Entry 0x1222: 0xfffff960002a6218 (NtGdiGetMonitorID) owned by win32k.sys
  Entry 0x1223: 0xfffff960002f7d94 (NtGdiGetNumberOfPhysicalMonitors) owned by win32k.sys
  Entry 0x1224: 0xfffff960002f6370 (NtGdiGetOPMInformation) owned by win32k.sys
  Entry 0x1225: 0xfffff960002f6244 (NtGdiGetOPMRandomNumber) owned by win32k.sys
  Entry 0x1226: 0xfffff960002d8840 (NtGdiGetObjectBitmapHandle) owned by win32k.sys
  Entry 0x1227: 0xfffff960002e9bec (NtGdiGetPath) owned by win32k.sys
  Entry 0x1228: 0xfffff96000276788 (NtGdiGetPerBandInfo) owned by win32k.sys
  Entry 0x1229: 0xfffff960002f7e84 (NtGdiGetPhysicalMonitorDescription) owned by win32k.sys
  Entry 0x122a: 0xfffff960002f7dd8 (NtGdiGetPhysicalMonitors) owned by win32k.sys
  Entry 0x122b: 0xfffff9600013ce90 (NtGdiGetRealizationInfo) owned by win32k.sys
  Entry 0x122c: 0xfffff960002f6d3c (NtGdiGetServerMetaFileBits) owned by win32k.sys
  Entry 0x122d: 0xfffff9600026d3a4 (NtGdiGetSpoolMessage) owned by win32k.sys
  Entry 0x122e: 0xfffff96000301cb8 (NtGdiGetStats) owned by win32k.sys
  Entry 0x122f: 0xfffff960002fbe60 (NtGdiGetStringBitmapW) owned by win32k.sys
  Entry 0x1230: 0xfffff960002f5fcc (NtGdiGetSuggestedOPMProtectedOutputArraySize) owned by win32k.sys
  Entry 0x1231: 0xfffff9600013c2a0 (NtGdiGetTextExtentExW) owned by win32k.sys
  Entry 0x1232: 0xfffff960002da100 (NtGdiGetUFI) owned by win32k.sys
  Entry 0x1233: 0xfffff960002da328 (NtGdiGetUFIPathname) owned by win32k.sys
  Entry 0x1234: 0xfffff960002ac830 (NtGdiGradientFill) owned by win32k.sys
  Entry 0x1235: 0xfffff960002db0f4 (NtGdiHLSurfGetInformation) owned by win32k.sys
  Entry 0x1236: 0xfffff960002db2c4 (NtGdiHLSurfSetInformation) owned by win32k.sys
  Entry 0x1237: 0xfffff960002f4fe4 (NtGdiHT_Get8BPPFormatPalette) owned by win32k.sys
  Entry 0x1238: 0xfffff960002f5090 (NtGdiHT_Get8BPPMaskPalette) owned by win32k.sys
  Entry 0x1239: 0xfffff960002eb218 (NtGdiIcmBrushInfo) owned by win32k.sys
  Entry 0x123a: 0xfffff96000195d00 (NtGdiInit) owned by win32k.sys
  Entry 0x123b: 0xfffff96000298d8c (NtGdiInitSpool) owned by win32k.sys
  Entry 0x123c: 0xfffff960002dad58 (NtGdiMakeFontDir) owned by win32k.sys
  Entry 0x123d: 0xfffff960002e5630 (NtGdiMakeInfoDC) owned by win32k.sys
  Entry 0x123e: 0xfffff960002db98c (NtGdiMakeObjectUnXferable) owned by win32k.sys
  Entry 0x123f: 0xfffff960002db8b0 (NtGdiMakeObjectXferable) owned by win32k.sys
  Entry 0x1240: 0xfffff960002da708 (NtGdiMirrorWindowOrg) owned by win32k.sys
  Entry 0x1241: 0xfffff960002e5240 (NtGdiMonoBitmap) owned by win32k.sys
  Entry 0x1242: 0xfffff960002d8d20 (NtGdiMoveTo) owned by win32k.sys
  Entry 0x1243: 0xfffff960002907ac (NtGdiOffsetClipRgn) owned by win32k.sys
  Entry 0x1244: 0xfffff960002f4648 (NtGdiPATHOBJ_bEnum) owned by win32k.sys
  Entry 0x1245: 0xfffff960002f49d4 (NtGdiPATHOBJ_bEnumClipLines) owned by win32k.sys
  Entry 0x1246: 0xfffff960002f47ac (NtGdiPATHOBJ_vEnumStart) owned by win32k.sys
  Entry 0x1247: 0xfffff960002f4834 (NtGdiPATHOBJ_vEnumStartClipLines) owned by win32k.sys
  Entry 0x1248: 0xfffff960002f45b4 (NtGdiPATHOBJ_vGetBounds) owned by win32k.sys
  Entry 0x1249: 0xfffff960002e95a4 (NtGdiPathToRegion) owned by win32k.sys
  Entry 0x124a: 0xfffff960002c04dc (NtGdiPlgBlt) owned by win32k.sys
  Entry 0x124b: 0xfffff960002d750c (NtGdiPolyDraw) owned by win32k.sys
  Entry 0x124c: 0xfffff960002d7668 (NtGdiPolyTextOutW) owned by win32k.sys
  Entry 0x124d: 0xfffff960002d92e4 (NtGdiPtInRegion) owned by win32k.sys
  Entry 0x124e: 0xfffff96000290a80 (NtGdiPtVisible) owned by win32k.sys
  Entry 0x124f: 0xfffff960002d9480 (NtGdiQueryFonts) owned by win32k.sys
  Entry 0x1250: 0xfffff960002d9a60 (NtGdiRemoveFontResourceW) owned by win32k.sys
  Entry 0x1251: 0xfffff96000277060 (NtGdiRemoveMergeFont) owned by win32k.sys
  Entry 0x1252: 0xfffff960002d88a0 (NtGdiResetDC) owned by win32k.sys
  Entry 0x1253: 0xfffff960002e6d98 (NtGdiResizePalette) owned by win32k.sys
  Entry 0x1254: 0xfffff960002e0a90 (NtGdiRoundRect) owned by win32k.sys
  Entry 0x1255: 0xfffff960002f3e98 (NtGdiSTROBJ_bEnum) owned by win32k.sys
  Entry 0x1256: 0xfffff960002f3ea8 (NtGdiSTROBJ_bEnumPositionsOnly) owned by win32k.sys
  Entry 0x1257: 0xfffff960002f3ebc (NtGdiSTROBJ_bGetAdvanceWidths) owned by win32k.sys
  Entry 0x1258: 0xfffff960002f4014 (NtGdiSTROBJ_dwGetCodePage) owned by win32k.sys
  Entry 0x1259: 0xfffff960002f3fc0 (NtGdiSTROBJ_vEnumStart) owned by win32k.sys
  Entry 0x125a: 0xfffff960002bb3fc (NtGdiScaleViewportExtEx) owned by win32k.sys
  Entry 0x125b: 0xfffff960002da85c (NtGdiScaleWindowExtEx) owned by win32k.sys
  Entry 0x125c: 0xfffff960002d8c6c (NtGdiSelectBrush) owned by win32k.sys
  Entry 0x125d: 0xfffff960002e9274 (NtGdiSelectClipPath) owned by win32k.sys
  Entry 0x125e: 0xfffff960002d8c78 (NtGdiSelectPen) owned by win32k.sys
  Entry 0x125f: 0xfffff960002d8f50 (NtGdiSetBitmapAttributes) owned by win32k.sys
  Entry 0x1260: 0xfffff960002d8f90 (NtGdiSetBrushAttributes) owned by win32k.sys
  Entry 0x1261: 0xfffff960002d8aa0 (NtGdiSetColorAdjustment) owned by win32k.sys
  Entry 0x1262: 0xfffff960002e9f4c (NtGdiSetColorSpace) owned by win32k.sys
  Entry 0x1263: 0xfffff960002ead20 (NtGdiSetDeviceGammaRamp) owned by win32k.sys
  Entry 0x1264: 0xfffff960002d7c8c (NtGdiSetFontXform) owned by win32k.sys
  Entry 0x1265: 0xfffff960002ea270 (NtGdiSetIcmMode) owned by win32k.sys
  Entry 0x1266: 0xfffff96000275930 (NtGdiSetLinkedUFIs) owned by win32k.sys
  Entry 0x1267: 0xfffff960002e7cd4 (NtGdiSetMagicColors) owned by win32k.sys
  Entry 0x1268: 0xfffff960002f62cc (NtGdiSetOPMSigningKeyAndSequenceNumbers) owned by win32k.sys
  Entry 0x1269: 0xfffff960002f40bc (NtGdiSetPUMPDOBJ) owned by win32k.sys
  Entry 0x126a: 0xfffff96000302410 (NtGdiSetPixelFormat) owned by win32k.sys
  Entry 0x126b: 0xfffff960002d90bc (NtGdiSetRectRgn) owned by win32k.sys
  Entry 0x126c: 0xfffff960002bc020 (NtGdiSetSizeDevice) owned by win32k.sys
  Entry 0x126d: 0xfffff960002d8d78 (NtGdiSetSystemPaletteUse) owned by win32k.sys
  Entry 0x126e: 0xfffff960002e3e58 (NtGdiSetTextJustification) owned by win32k.sys
  Entry 0x126f: 0xfffff960002db040 (NtGdiSfmGetNotificationTokens) owned by win32k.sys
  Entry 0x1270: 0xfffff96000275a98 (NtGdiStartDoc) owned by win32k.sys
  Entry 0x1271: 0xfffff96000276154 (NtGdiStartPage) owned by win32k.sys
  Entry 0x1272: 0xfffff960002e9710 (NtGdiStrokeAndFillPath) owned by win32k.sys
  Entry 0x1273: 0xfffff960002e9914 (NtGdiStrokePath) owned by win32k.sys
  Entry 0x1274: 0xfffff96000302680 (NtGdiSwapBuffers) owned by win32k.sys
  Entry 0x1275: 0xfffff960002cd264 (NtGdiTransparentBlt) owned by win32k.sys
  Entry 0x1276: 0xfffff960002f443c (NtGdiUMPDEngFreeUserMem) owned by win32k.sys
  Entry 0x1277: 0xfffff9600026d3a4 (NtGdiUnloadPrinterDriver) owned by win32k.sys
  Entry 0x1278: 0xfffff96000195d00 (NtGdiUnmapMemFont) owned by win32k.sys
  Entry 0x1279: 0xfffff960002e7090 (NtGdiUpdateColors) owned by win32k.sys
  Entry 0x127a: 0xfffff960002bcf44 (NtGdiUpdateTransform) owned by win32k.sys
  Entry 0x127b: 0xfffff960002e90b4 (NtGdiWidenPath) owned by win32k.sys
  Entry 0x127c: 0xfffff960002f3198 (NtGdiXFORMOBJ_bApplyXform) owned by win32k.sys
  Entry 0x127d: 0xfffff960002f3330 (NtGdiXFORMOBJ_iGetXform) owned by win32k.sys
  Entry 0x127e: 0xfffff960002f4cf4 (NtGdiXLATEOBJ_cGetPalette) owned by win32k.sys
  Entry 0x127f: 0xfffff960002f4c88 (NtGdiXLATEOBJ_hGetColorTransform) owned by win32k.sys
  Entry 0x1280: 0xfffff960002f4dfc (NtGdiXLATEOBJ_iXlate) owned by win32k.sys
  Entry 0x1281: 0xfffff960001c85b8 (NtUserAddClipboardFormatListener) owned by win32k.sys
  Entry 0x1282: 0xfffff960001c4cac (NtUserAssociateInputContext) owned by win32k.sys
  Entry 0x1283: 0xfffff960001bfce0 (NtUserBlockInput) owned by win32k.sys
  Entry 0x1284: 0xfffff960001c4e10 (NtUserBuildHimcList) owned by win32k.sys
  Entry 0x1285: 0xfffff960001bf548 (NtUserBuildPropList) owned by win32k.sys
  Entry 0x1286: 0xfffff960001cadec (NtUserCalculatePopupWindowPosition) owned by win32k.sys
  Entry 0x1287: 0xfffff960001ba090 (NtUserCallHwndOpt) owned by win32k.sys
  Entry 0x1288: 0xfffff960001c0b4c (NtUserChangeDisplaySettings) owned by win32k.sys
  Entry 0x1289: 0xfffff960001cac60 (NtUserChangeWindowMessageFilterEx) owned by win32k.sys
  Entry 0x128a: 0xfffff960001c97f0 (NtUserCheckAccessForIntegrityLevel) owned by win32k.sys
  Entry 0x128b: 0xfffff960001bf1c4 (NtUserCheckDesktopByThreadId) owned by win32k.sys
  Entry 0x128c: 0xfffff960001bf114 (NtUserCheckWindowThreadDesktop) owned by win32k.sys
