#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# 
#
# Plugin Details
# ======================
# Plugin Name: impscan
# Plugin Description: Scan for calls to imported functions
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" --profile=Win7SP1x64 impscan -v -p 2208
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
IAT                Call               Module               Function
0x0000000145b9de60 0x000007fefb7915e0 VERSION.dll          VerQueryValueW
0x0000000145b9de70 0x000007fefcf610b0 USERENV.dll          CreateEnvironmentBlock
0x0000000145b9de78 0x000007fefcf61080 USERENV.dll          DestroyEnvironmentBlock
0x0000000145b9de80 0x000007fefcf61bf0 USERENV.dll          GetUserProfileDirectoryW
0x0000000145b9de90 0x000007fefad6e390 PROPSYS.dll          InitPropVariantFromCLSID
0x0000000145b9dea0 0x000007fefd353e3c SHLWAPI.dll          IsOS
0x0000000145b9dea8 0x000007fefd352b00 SHLWAPI.dll          PathFindExtensionW
0x0000000145b9deb0 0x000007fefd353920 SHLWAPI.dll          PathFindFileNameW
0x0000000145b9deb8 0x000007fefd351b64 SHLWAPI.dll          PathMatchSpecW
0x0000000145b9dec0 0x000007fefd3492d8 SHLWAPI.dll          PathRemoveExtensionW
0x0000000145b9dec8 0x000007fefd347b08 SHLWAPI.dll          SHCreateMemStream
0x0000000145b9ded8 0x000007fef0046990 DWrite.dll           DWriteCreateFactory
0x0000000145b9dee8 0x000007fef6c4f970 WINSPOOL.DRV         ClosePrinter
0x0000000145b9def0 0x000007fef6c47930 WINSPOOL.DRV         DeviceCapabilitiesW
0x0000000145b9def8 0x000007fef6c47748 WINSPOOL.DRV         DocumentPropertiesW
0x0000000145b9df00 0x000007fef6c3b9ec WINSPOOL.DRV         EnumPrintersW
0x0000000145b9df08 0x000007fef6c4e4fc WINSPOOL.DRV         GetDefaultPrinterW
0x0000000145b9df10 0x000007fef6c43aec WINSPOOL.DRV         GetPrinterDriverW
0x0000000145b9df18 0x000007fef6c3c48c WINSPOOL.DRV         GetPrinterW
0x0000000145b9df20 0x000007fef6c4eff4 WINSPOOL.DRV         OpenPrinterW
0x0000000145b9df30 0x000007fefc255c00 ncrypt.dll           NCryptFreeObject
0x0000000145b9df38 0x000007fefc280800 ncrypt.dll           NCryptGetProperty
0x0000000145b9df40 0x000007fefc2713f0 ncrypt.dll           NCryptSignHash
0x0000000145b9df50 0x000007fefe1e8620 USP10.dll            ScriptFreeCache
0x0000000145b9df58 0x000007fefe1e86a0 USP10.dll            ScriptItemize
0x0000000145b9df60 0x000007fefe1e87d0 USP10.dll            ScriptShape
0x0000000145b9df70 0x000007feefe32460 d3d9.dll             Direct3DCreate9Ex
0x0000000145b9df80 0x000007fef58c3930 dxva2.dll            DXVA2CreateDirect3DDeviceManager9
0x0000000145b9df88 0x000007fef58c3b20 dxva2.dll            DXVA2CreateVideoService
0x0000000145b9df98 0x000007fef5090090 d3d11.dll            D3D11CreateDevice
0x0000000145b9dfa8 0x000007fefcfa8240 IMM32.dll            ImmAssociateContextEx
0x0000000145b9dfb0 0x000007fefcfa8c60 IMM32.dll            ImmGetCompositionStringW
0x0000000145b9dfb8 0x000007fefcfa1a0c IMM32.dll            ImmGetContext
0x0000000145b9dfc0 0x000007fefcfa2d20 IMM32.dll            ImmGetConversionStatus
0x0000000145b9dfc8 0x000007fefcfae65c IMM32.dll            ImmGetIMEFileNameW
0x0000000145b9dfd0 0x000007fefcfa3f94 IMM32.dll            ImmNotifyIME
0x0000000145b9dfd8 0x000007fefcfa1a30 IMM32.dll            ImmReleaseContext
0x0000000145b9dfe0 0x000007fefcfaacfc IMM32.dll            ImmSetCandidateWindow
0x0000000145b9dfe8 0x000007fefcfa3d14 IMM32.dll            ImmSetCompositionWindow
0x0000000145b9dff0 0x000007fefcfaa428 IMM32.dll            ImmSetOpenStatus
0x0000000145b9e000 0x000007fefd000c40 COMDLG32.dll         ChooseColorW
0x0000000145b9e008 0x000007fefcfe4960 COMDLG32.dll         PrintDlgExW
0x0000000145b9e018 0x000007fef8d5bdfc WINHTTP.dll          WinHttpAddRequestHeaders
0x0000000145b9e020 0x000007fef8d422d0 WINHTTP.dll          WinHttpCloseHandle
0x0000000145b9e028 0x000007fef8d53e68 WINHTTP.dll          WinHttpConnect
0x0000000145b9e030 0x000007fef8d4ba48 WINHTTP.dll          WinHttpCrackUrl
0x0000000145b9e038 0x000007fef8d5a5a8 WINHTTP.dll          WinHttpGetIEProxyConfigForCurrentUser
0x0000000145b9e040 0x000007fef8d4eae0 WINHTTP.dll          WinHttpGetProxyForUrl
0x0000000145b9e048 0x000007fef8d433fc WINHTTP.dll          WinHttpOpen
0x0000000145b9e050 0x000007fef8d445f0 WINHTTP.dll          WinHttpOpenRequest
0x0000000145b9e058 0x000007fef8d4c4bc WINHTTP.dll          WinHttpQueryHeaders
0x0000000145b9e060 0x000007fef8d4e1f0 WINHTTP.dll          WinHttpReadData
0x0000000145b9e068 0x000007fef8d4d078 WINHTTP.dll          WinHttpReceiveResponse
0x0000000145b9e070 0x000007fef8d474d0 WINHTTP.dll          WinHttpSendRequest
0x0000000145b9e078 0x000007fef8d4ec60 WINHTTP.dll          WinHttpSetTimeouts
0x0000000145b9e080 0x000007fef8d56f44 WINHTTP.dll          WinHttpWriteData
0x0000000145b9e090 0x000007fefc9c5444 SSPICLI.DLL          AcquireCredentialsHandleA
0x0000000145b9e098 0x000007fefc9b2250 SSPICLI.DLL          AcquireCredentialsHandleW
0x0000000145b9e0a0 0x000007fefc9c5898 SSPICLI.DLL          CompleteAuthToken
0x0000000145b9e0a8 0x000007fefc9b1ef8 SSPICLI.DLL          DeleteSecurityContext
0x0000000145b9e0b0 0x000007fefc9b1a90 SSPICLI.DLL          FreeContextBuffer
0x0000000145b9e0b8 0x000007fefc9b1d90 SSPICLI.DLL          FreeCredentialsHandle
0x0000000145b9e0c0 0x000007fefc9c56e0 SSPICLI.DLL          InitializeSecurityContextA
0x0000000145b9e0c8 0x000007fefc9b4c7c SSPICLI.DLL          InitializeSecurityContextW
0x0000000145b9e0d0 0x000007fefc9b4900 SSPICLI.DLL          QueryContextAttributesW
0x0000000145b9e0d8 0x000007fefc9b26b4 SSPICLI.DLL          QuerySecurityPackageInfoW
0x0000000145b9e0e8 0x000007fefdf74790 urlmon.dll           CoInternetCreateSecurityManager
0x0000000145b9e0f8 0x000007fef95f7774 dhcpcsvc.DLL         DhcpCApiInitialize
0x0000000145b9e100 0x000007fef95f1614 dhcpcsvc.DLL         DhcpRequestParams
0x0000000145be9938 0x000000013fbf20b0 slack.exe            544
0x0000000145befbd8 0x000000013fbf3840 slack.exe            uv_tty_reset_mode
0x0000000145befc10 0x000000013fde6f70 slack.exe            uv_mutex_lock
0x0000000145befc20 0x000000013fde6f80 slack.exe            uv_mutex_unlock
0x0000000145c2f688 0x000007feff13f480 ADVAPI32.dll         ConvertStringSidToSidW
0x0000000145c2f690 0x000007feff133b7c ADVAPI32.dll         CopySid
0x0000000145c2f698 0x000007feff12e47c ADVAPI32.dll         CreateProcessAsUserW
0x0000000145c2f6a0 0x000007feff15a500 ADVAPI32.dll         CreateRestrictedToken
0x0000000145c2f6a8 0x000007feff130510 ADVAPI32.dll         CreateWellKnownSid
0x0000000145c2f700 0x000007feff12fa40 ADVAPI32.dll         DuplicateToken
0x0000000145c2f710 0x000007feff13da68 ADVAPI32.dll         EqualSid
0x0000000145c2f718 0x0000000076f26da0 ntdll.dll            EtwEventRegister
0x0000000145c2f740 0x000007feff133e50 ADVAPI32.dll         GetKernelObjectSecurity
0x0000000145c2f748 0x000007feff13d644 ADVAPI32.dll         GetLengthSid
0x0000000145c2f758 0x000007feff133e3c ADVAPI32.dll         GetSecurityDescriptorSacl
0x0000000145c2f778 0x000007feff13d8a0 ADVAPI32.dll         GetTokenInformation
0x0000000145c2f7a0 0x000007feff13d5b0 ADVAPI32.dll         InitializeAcl
0x0000000145c2f7a8 0x000007feff13d5d0 ADVAPI32.dll         InitializeSecurityDescriptor
0x0000000145c2f7d0 0x000007feff13d8c0 ADVAPI32.dll         OpenProcessToken
0x0000000145c2f7d8 0x000007feff144240 ADVAPI32.dll         RegCloseKey
0x0000000145c2f7e0 0x000007feff13d5f0 ADVAPI32.dll         RegCreateKeyExW
0x0000000145c2f820 0x000007feff133bd0 ADVAPI32.dll         RegGetValueW
0x0000000145c2f828 0x000007feff130560 ADVAPI32.dll         RegNotifyChangeKeyValue
0x0000000145c2f838 0x000007feff144210 ADVAPI32.dll         RegOpenKeyExW
0x0000000145c2f840 0x000007feff13e910 ADVAPI32.dll         RegQueryInfoKeyW
0x0000000145c2f850 0x000007feff13e6f0 ADVAPI32.dll         RegQueryValueExW
0x0000000145c2f858 0x000007feff134490 ADVAPI32.dll         RegSetValueExW
0x0000000145c2f878 0x000007feff1359c0 ADVAPI32.dll         SetEntriesInAclW
0x0000000145c2f880 0x000007feff133e7c ADVAPI32.dll         SetKernelObjectSecurity
0x0000000145c2f888 0x000007feff13d664 ADVAPI32.dll         SetSecurityDescriptorDacl
0x0000000145c2f898 0x000007feff12fa2c ADVAPI32.dll         SetThreadToken
0x0000000145c2f8a0 0x000007feff12d3c0 ADVAPI32.dll         SetTokenInformation
0x0000000145c2f8a8 0x000007feff121044 ADVAPI32.dll         SystemFunction036
0x0000000145c2f8d0 0x000007fefd404650 ole32.dll            CoCreateInstance
0x0000000145c2f8d8 0x000007fefd400870 ole32.dll            CoInitializeEx
0x0000000145c2f8e0 0x000007fefd405b80 ole32.dll            CoTaskMemAlloc
0x0000000145c2f8e8 0x000007fefd405b30 ole32.dll            CoTaskMemFree
0x0000000145c2f8f8 0x000007fefd3ff1d8 ole32.dll            CoUninitialize
0x0000000145c2f930 0x000007fefd53e6e0 ole32.dll            OleInitialize
0x0000000145c2f940 0x000007fefd40400c ole32.dll            PropVariantClear
0x0000000145c2f948 0x000007fefd53dae0 ole32.dll            RegisterDragDrop
0x0000000145c67600 0x0000000076f79d90 ntdll.dll            ZwQuerySection
0x0000000145c69fe8 0x000007fefcd94310 KERNELBASE.dll       InitializeProcThreadAttributeList
0x0000000145c69ff8 0x000007fefcd94390 KERNELBASE.dll       UpdateProcThreadAttribute
0x0000000145c6a008 0x000007fefcd922b0 KERNELBASE.dll       DeleteProcThreadAttributeList
0x0000000145cd3978 0x000007fefdabfcc0 MSCTF.dll            SetInputScopes
0x0000000145cd3df0 0x0000000076f79d80 ntdll.dll            ZwProtectVirtualMemory
0x0000000145cd3e40 0x0000000076f424e0 ntdll.dll            RtlCompareUnicodeString
0x0000000145cd3e70 0x0000000076f6b630 ntdll.dll            strlen
0x0000000145cd3e78 0x0000000076f6c7dc ntdll.dll            wcslen
0x0000000145cd8a90 0x0000000076f5fa20 ntdll.dll            RtlGetVersion
0x0000000145cd8a98 0x0000000076f25d00 ntdll.dll            RtlNtStatusToDosError
0x0000000145cd8aa0 0x0000000076f798f0 ntdll.dll            ZwDeviceIoControlFile
0x0000000145cd8aa8 0x0000000076f79990 ntdll.dll            ZwQueryInformationFile
0x0000000145cd8ab0 0x0000000076f79af0 ntdll.dll            ZwSetInformationFile
0x0000000145cd8ab8 0x0000000076f79d10 ntdll.dll            ZwQueryVolumeInformationFile
0x0000000145cd8ac0 0x0000000076f79bd0 ntdll.dll            ZwQueryDirectoryFile
0x0000000145cd8ac8 0x0000000076f79be0 ntdll.dll            ZwQuerySystemInformation
